s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
6.18422257,6.84534797,0.34587851,0.04273457,-0.01628824,6.52964720,-10.47116887
6.23401172,6.89509252,0.34798541,0.04296697,0.02562809,6.45081080,-10.01898048
6.28379811,6.94483159,0.35015565,0.04484660,0.04988585,6.37447790,-9.59073444
6.33357664,6.99455726,0.35244905,0.04749476,0.05650417,6.30050190,-9.18486209
6.38335505,7.04427616,0.35488230,0.05208823,0.12806161,6.22884270,-8.80074615
6.43312980,7.09397489,0.35763223,0.05764711,0.09528534,6.15935700,-8.43729602
6.48290715,7.14366262,0.36061800,0.06975996,0.39133330,6.09200420,-8.09216399
6.53269230,7.19329052,0.36457175,0.08480826,0.21320854,6.02667020,-7.75982370
6.58248717,7.24288334,0.36905297,0.10403846,0.55947668,5.96339850,-7.43472152
6.63225659,7.29230685,0.37491058,0.12562584,0.30774513,5.90215010,-7.10764140
6.68202062,7.34162952,0.38152371,0.13502868,0.07009669,5.84313790,-6.75740931
6.73179820,7.39094223,0.38831073,0.13927389,0.10051440,5.78666690,-6.40204934
6.78156333,7.44020806,0.39534259,0.13382956,-0.31940848,5.73267400,-6.05724611
6.83131735,7.48956838,0.40158919,0.12348798,-0.09628580,5.68117490,-5.72393907
6.88104003,7.53892695,0.40759554,0.11866170,-0.09789221,5.63209030,-5.40071885
6.93070636,7.58825819,0.41335517,0.11662569,0.01603435,5.58545580,-5.08096613
6.98031536,7.63752789,0.41914736,0.12008264,0.12341559,5.54129100,-4.77083380
7.02988382,7.68672100,0.42523600,0.12677324,0.14653754,5.49953340,-4.47849296
7.07941831,7.73583490,0.43167726,0.13598362,0.22537116,5.46002490,-4.21552427
7.12892347,7.78484483,0.43866209,0.14694446,0.21738507,5.42249530,-4.01175142
7.17841134,7.83375967,0.44617123,0.16313608,0.43665778,5.38620950,-3.85331232
7.22792631,7.88252748,0.45474055,0.18329154,0.37745281,5.35112200,-3.71154818
7.27747145,7.93115618,0.46422583,0.20704428,0.58103397,5.31701880,-3.57460572
7.32706348,7.97953729,0.47511788,0.23407574,0.50905662,5.28405890,-3.43917383
7.37671187,8.02768252,0.48724221,0.25180916,0.20599134,5.25209850,-3.32644783
7.42633036,8.07567236,0.49985055,0.26220208,0.21293143,5.22088890,-3.21586131
7.47591725,8.12349589,0.51295669,0.26544431,-0.08254842,5.19066710,-3.13784846
7.52535414,8.17122774,0.52582820,0.26188718,-0.06128696,5.16060350,-3.08816557
7.57464581,8.21885800,0.53851786,0.26623269,0.23807123,5.13099240,-3.04476009
7.62387815,8.26627901,0.55174929,0.27806419,0.24257599,5.10142840,-3.02685200
7.67305009,8.31348074,0.56552883,0.29705485,0.52890262,5.07182680,-3.01081411
7.72228017,8.36036332,0.58054965,0.32394376,0.56307175,5.04223360,-3.00133191
7.77159722,8.40689320,0.59689412,0.34425948,0.26198308,5.01248020,-3.02122751
7.82087676,8.45317288,0.61382527,0.35725630,0.26574253,4.98213840,-3.04271907
7.87007181,8.49914811,0.63133045,0.36495734,0.04702534,4.95160040,-3.08129944
7.91911573,8.54494167,0.64888767,0.36549916,-0.02520999,4.92010600,-3.14567921
7.96789688,8.59051138,0.66629464,0.37318721,0.34062532,4.88786370,-3.21465462
8.01666692,8.63577529,0.68445215,0.39070519,0.37785205,4.85454500,-3.31164909
8.06541461,8.68067642,0.70343177,0.41170390,0.48292684,4.81985620,-3.41796521
8.11421861,8.72516939,0.72348685,0.43849196,0.61351895,4.78385290,-3.55602287
8.16317042,8.76917389,0.74493174,0.46171490,0.33728617,4.74575130,-3.71299498
8.21209744,8.81279633,0.76708882,0.47970779,0.39799881,4.70585720,-3.90782959
8.26102853,8.85598262,0.79009307,0.49871554,0.37883674,4.66297350,-4.14717272
