s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
10.69455750,7.48611200,3.04249600,2.83746891,0.58449728,2.2655,0.0
10.79454586,7.38987800,3.06963800,2.88330294,0.33221544,3.0050,0.0
10.89454408,7.29278600,3.09357100,2.91885781,0.37895518,2.8136,0.0
10.99452495,7.19487400,3.11380500,2.98385291,0.92078036,1.8050,0.0
11.09450595,7.09551600,3.12494900,3.03085646,0.01914472,8.0000,0.0
11.19448882,6.99613500,3.13590300,2.99632092,-0.70972980,2.0560,0.0
11.29448502,6.89776800,3.15388000,2.99802257,0.74445817,2.0074,0.0
11.39437226,6.79844500,3.16448200,3.13600216,2.01446211,1.2203,0.0
11.49422932,6.69904000,3.15499100,-3.00177172,0.89236625,1.8335,0.0
11.59422543,6.60073900,3.13665700,-2.97842883,-0.42452793,2.6583,0.0
11.69421796,6.50175200,3.12251200,-2.98181796,0.35689671,2.8993,0.0
11.79417457,6.40336800,3.10485100,-2.91143159,1.05086294,1.6896,0.0
11.89412623,6.30738400,3.07696900,-2.81735651,0.83067627,1.9004,0.0
11.99408965,6.21403300,3.04121600,-2.73657401,0.78527524,1.9546,0.0
12.09404633,6.12378000,2.99825400,-2.65933041,0.75976087,1.9871,0.0
12.19401194,6.03704000,2.94856200,-2.58920372,0.64287287,2.1602,0.0
12.29400196,5.95365100,2.89338700,-2.55802164,-0.01912661,8.0000,0.0
12.39397121,5.87017400,2.83838300,-2.63731600,-1.56884304,1.3828,0.0
12.49373649,5.77931600,2.79717700,-2.80771759,-1.83679999,1.2780,0.0
12.59366424,5.68230300,2.77321800,-2.92056863,-0.42193072,2.6665,0.0
12.69366340,5.58429600,2.75335700,-2.95001303,-0.16727723,4.2349,0.0
12.79363462,5.48599800,2.73514300,-3.00765215,-0.98560929,1.7446,0.0
12.89358354,5.38640700,2.72669200,-3.09139785,-0.68908441,2.0865,0.0
12.99357895,5.28642400,2.72511700,-3.13314714,-0.14611577,4.5312,0.0
13.09357901,5.18642400,2.72500300,-3.14100765,-0.01109999,8.0000,0.0
13.19357901,5.08642400,2.72500000,-3.14157765,-0.00030000,8.0000,0.0
13.29357901,4.98642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.39357901,4.88642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.49357901,4.78642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.59357901,4.68642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.69357901,4.58642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.79357901,4.48642400,2.72500000,3.14159265,0.00000000,8.0000,0.0
13.89357901,4.38642400,2.72500000,3.14155765,-0.00070000,8.0000,0.0
13.99357901,4.28642400,2.72500700,3.14053765,-0.01970025,8.0000,0.0
14.09357822,4.18642500,2.72521100,3.12924093,-0.20625372,3.8138,0.0
14.19356690,4.08646200,2.72747700,3.07926096,-0.79361487,1.9443,0.0
14.29350652,3.98704200,2.73765500,2.99424758,-0.90631670,1.8194,0.0
14.39349629,3.88890200,2.75679900,2.94968384,0.01480522,8.0000,0.0
14.49349294,3.79072700,2.77579900,2.94892469,-0.02998822,8.0000,0.0
14.59348798,3.69261100,2.79509300,2.94055011,-0.13750524,4.6709,0.0
14.69348666,3.59476600,2.81573500,2.94503065,0.22710502,3.6345,0.0
14.79348684,3.49647600,2.83415000,2.93877045,-0.35232202,2.9180,0.0
14.89347849,3.39890400,2.85601400,2.90246664,-0.37373672,2.8332,0.0
14.99347228,3.30221500,2.88150900,2.84145473,-0.84679066,1.8822,0.0
15.09340940,3.20808200,2.91507100,2.75929414,-0.79605925,1.9413,0.0
15.19340327,3.11686400,2.95603500,2.73582290,0.32635680,3.0319,0.0
15.29339492,3.02436000,2.99400000,2.70838203,-0.87542143,1.8512,0.0
15.39333415,2.93557600,3.03988300,2.62994037,-0.69311182,2.0805,0.0
15.49332761,2.85013600,3.09183200,2.57855746,-0.33482351,2.9933,0.0
15.59332458,2.76648000,3.14661400,2.57125575,0.18882469,3.9859,0.0
15.69330109,2.68182200,3.19979600,2.62384851,0.86294851,1.8645,0.0
15.79327989,2.59289300,3.24548400,2.67046666,0.06935051,6.5771,0.0
15.89327810,2.50363200,3.29056300,2.69373265,0.39614802,2.7519,0.0
15.99323015,2.41269800,3.33205300,2.75266956,0.78252098,1.9580,0.0
16.09321106,2.31877200,3.36631800,2.81296158,0.42350163,2.6615,0.0
16.19320206,2.22347000,3.39657900,2.85474780,0.41228510,2.6975,0.0
16.29319176,2.12700300,3.42288600,2.88924815,0.27772761,3.2866,0.0
16.39318939,2.02983500,3.44650600,2.92752793,0.48808210,2.4792,0.0
16.49313963,1.93167700,3.46534900,3.00171849,0.99565489,1.7358,0.0
16.59310207,1.83212000,3.47434300,3.06033096,0.17671521,4.1203,0.0
16.69308019,1.73240400,3.48157800,3.02657470,-0.85185917,1.8766,0.0
16.79304024,1.63368300,3.49726800,2.97381015,-0.20340419,3.8404,0.0
16.89301699,1.53528500,3.51496500,3.01050135,0.93727355,1.7891,0.0
16.99296727,1.43568900,3.52337300,3.08780802,0.60865097,2.2201,0.0
17.09296556,1.33571800,3.52570900,3.10213991,-0.32190572,3.0528,0.0
17.19292974,1.23590800,3.53125900,3.03686460,-0.98360287,1.7464,0.0
17.29288834,1.13713100,3.54658300,2.97433474,-0.26698983,3.3521,0.0
17.39287048,1.03877500,3.56454200,3.00775400,0.93537521,1.7909,0.0
17.49282304,0.93920100,3.57323300,3.08984891,0.70623370,2.0610,0.0
17.59281856,0.83921900,3.57487700,3.13277209,0.15241667,4.4365,0.0
17.69281863,0.73921900,3.57499700,3.14097765,0.01169999,8.0000,0.0
17.79281863,0.63921900,3.57500000,-3.14157765,0.00090000,8.0000,0.0
17.89281863,0.53921900,3.57499400,-3.14065765,0.01749996,8.0000,0.0
17.99281879,0.43921900,3.57481300,-3.13014132,0.19284250,3.9442,0.0
18.09280904,0.33925100,3.57270400,-3.08178341,0.77453047,1.9681,0.0
18.19275591,0.23978900,3.56287100,-2.99939187,0.87295948,1.8538,0.0
18.29274965,0.14151700,3.54439500,-2.97566193,-0.39830395,2.7444,0.0
18.39271037,0.04262000,3.52985100,-3.03674375,-0.82314151,1.9091,0.0
18.49270515,-0.05717200,3.52348600,-3.05876463,0.38275796,2.7996,0.0
18.59266635,-0.15661400,3.51331100,-2.98202211,1.15195850,1.6138,0.0
18.69262238,-0.25422200,3.49177300,-2.83820058,1.73184299,1.3162,0.0
18.79206249,-0.34619300,3.45396200,-2.48381632,5.39904611,0.7454,0.0
18.89005574,-0.40481200,3.37543500,-2.03239100,3.57800235,0.9157,0.0
18.98993627,-0.43293000,3.27959400,-1.79455207,1.23242117,1.5602,0.0
19.08986844,-0.44906500,3.18097300,-1.67786666,1.10178639,1.6501,0.0
19.18983552,-0.45426000,3.08114100,-1.60029314,0.44984323,2.5824,0.0
19.28983398,-0.45496100,2.98114500,-1.57449638,0.06620204,6.7317,0.0
19.38983398,-0.45500000,2.88114500,-1.57099133,0.00390000,8.0000,0.0
19.48983398,-0.45500000,2.78114500,-1.57079633,0.00000000,8.0000,0.0
19.58983398,-0.45500000,2.68114500,-1.57079633,0.00000000,8.0000,0.0
