s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
34.48232122,-11.09968800,0.24805500,-1.39775600,0.12868555,4.8283,0.0
34.58228035,-11.08311100,0.14948000,-1.45131900,0.94267067,1.7839,0.0
34.68223382,-11.07588600,0.04978800,-1.51276800,0.28635710,3.2367,0.0
34.78222436,-11.07151600,-0.05010700,-1.48701000,0.80177216,1.9344,0.0
34.88214105,-11.05917000,-0.14925800,-1.40082500,0.92167551,1.8041,0.0
34.98211998,-11.03773900,-0.24691300,-1.33942700,0.30674101,3.1273,0.0
35.08211660,-11.01331900,-0.34388200,-1.30785900,0.32473466,3.0395,0.0
35.18210798,-10.98576500,-0.44000200,-1.28093900,0.21367194,3.7470,0.0
35.28210841,-10.95616100,-0.53552000,-1.26586800,0.08771576,5.8482,0.0
35.38208712,-10.92572700,-0.63075400,-1.16898100,1.86146361,1.2695,0.0
35.48133056,-10.87858300,-0.71808500,-0.86863000,4.14312338,0.8509,0.0
35.58062056,-10.80024000,-0.77908400,-0.57461000,1.73704216,1.3142,0.0
35.68061294,-10.71193200,-0.82599000,-0.50002500,0.23514883,3.5718,0.0
35.78060675,-10.62475000,-0.87496000,-0.50212300,0.19313784,3.9412,0.0
35.88057636,-10.53666000,-0.92222600,-0.42122700,1.42686587,1.4500,0.0
35.98035112,-10.44292900,-0.95642400,-0.25050700,1.98760947,1.2286,0.0
36.08014446,-10.34427400,-0.97145400,-0.09168200,1.18970901,1.5880,0.0
36.18011855,-10.24435200,-0.97468100,-0.01777100,0.29026758,3.2149,0.0
36.28011808,-10.14435300,-0.97500700,-0.00416500,0.01810047,8.0000,0.0
36.38011737,-10.04435500,-0.97551400,-0.02855400,0.46992819,2.5266,0.0
36.48005974,-9.94454800,-0.98071400,-0.14211600,1.80616091,1.2888,0.0
36.57965335,-9.84763400,-1.00366100,-0.35310400,2.41268570,1.1151,0.0
36.67938686,-9.75887500,-1.04914300,-0.53286100,1.18598816,1.5905,0.0
36.77937543,-9.67590400,-1.10494200,-0.59292100,0.01769527,8.0000,0.0
36.87936987,-9.59302700,-1.16089100,-0.57054800,0.46530151,2.5392,0.0
36.97934150,-9.50765700,-1.21291300,-0.51378200,0.66997157,2.1161,0.0
37.07932099,-9.41898900,-1.25910700,-0.48457500,0.08583380,5.9120,0.0
37.17925358,-9.33076200,-1.30603800,-0.56432700,1.51032280,1.4094,0.0
37.27908184,-9.25068200,-1.36564400,-0.70865100,1.37560535,1.4768,0.0
37.37901410,-9.17945400,-1.43573700,-0.81244000,0.70136708,2.0682,0.0
37.47901354,-9.11326800,-1.51069900,-0.82031700,0.54389946,2.3486,0.0
37.57893566,-9.04316000,-1.58189800,-0.73485200,1.16575487,1.6042,0.0
37.67884690,-8.96525700,-1.64445500,-0.62393500,1.05271232,1.6881,0.0
37.77880918,-8.88117000,-1.69850900,-0.50761800,1.27502084,1.5339,0.0
37.87866785,-8.79098700,-1.74139000,-0.34700100,1.93937485,1.2437,0.0
37.97838424,-8.69437100,-1.76606200,-0.16174700,1.76499417,1.3037,0.0
38.07827594,-8.59475000,-1.77341100,-0.02499900,0.97283929,1.7561,0.0
38.17823281,-8.49482100,-1.77105100,0.07413700,1.01081001,1.7228,0.0
38.27815743,-8.39567200,-1.75862500,0.15524200,0.61127364,2.2154,0.0
38.37815123,-8.29739900,-1.74015400,0.15173200,0.68144317,2.0982,0.0
38.47807709,-8.19816400,-1.72842400,0.07425600,0.86800896,1.8591,0.0
38.57805673,-8.09823200,-1.72533800,0.01748000,0.26783119,3.3468,0.0
38.67805657,-7.99823300,-1.72492900,0.00817200,0.08161007,6.0630,0.0
38.77805207,-7.89824500,-1.72370400,0.04149700,0.58517026,2.2642,0.0
38.87799616,-7.79855100,-1.71663800,0.11900800,0.96503668,1.7631,0.0
38.97795705,-7.69998500,-1.69999700,0.16731000,0.00108547,8.0000,0.0
39.07791977,-7.60141900,-1.68334500,0.12067900,0.93375368,1.7924,0.0
39.17787226,-7.50174000,-1.67595600,0.05854300,0.30902863,3.1157,0.0
39.27786311,-7.40184200,-1.67164800,0.08234200,0.78527463,1.9546,0.0
39.37778103,-7.30266200,-1.65952700,0.16796200,0.92697049,1.7990,0.0
39.47775981,-7.20497000,-1.63826600,0.22558500,0.22588355,3.6443,0.0
39.57776029,-7.10776200,-1.61479900,0.22936100,0.15033525,4.4671,0.0
39.67774665,-7.01022600,-1.59279900,0.18345800,0.76796837,1.9765,0.0
39.77769329,-6.91132900,-1.57835200,0.12113200,0.47843942,2.5041,0.0
39.87768448,-6.81181000,-1.56864600,0.13337200,0.72319296,2.0367,0.0
39.97763444,-6.71329300,-1.55178200,0.20045500,0.61825708,2.2028,0.0
40.07763170,-6.61596000,-1.52885300,0.23472700,0.06748171,6.6676,0.0
40.17763199,-6.51878100,-1.50526700,0.22992900,0.16348028,4.2838,0.0
40.27762656,-6.42123500,-1.48327400,0.21657200,0.10365024,5.3799,0.0
40.37761224,-6.32347500,-1.46229500,0.24574800,0.68712695,2.0895,0.0
40.47759496,-6.22738900,-1.43465400,0.29290100,0.25590065,3.4239,0.0
40.57758989,-6.13203000,-1.40456000,0.33104200,0.50697061,2.4326,0.0
40.67757691,-6.03832600,-1.36967500,0.36035500,0.07922670,6.1535,0.0
40.77757173,-5.94489400,-1.33404600,0.34192600,0.44785585,2.5882,0.0
40.87755244,-5.84997400,-1.30264000,0.29363300,0.51792060,2.4067,0.0
40.97753989,-5.75354900,-1.27618800,0.25762100,0.20233185,3.8506,0.0
41.07754031,-5.65659600,-1.25168900,0.24631700,0.02379267,8.0000,0.0
41.17753969,-5.55958600,-1.22742100,0.24051200,0.09233671,5.7000,0.0
41.27753810,-5.46235700,-1.20405000,0.21377500,0.44263575,2.6034,0.0
41.37749192,-5.36423300,-1.18501200,0.13889600,1.05491665,1.6864,0.0
41.47744358,-5.26465200,-1.17641200,0.06370700,0.44881994,2.5854,0.0
41.57743575,-5.16474500,-1.17228600,0.09138400,1.00365726,1.7289,0.0
41.67724953,-5.06593000,-1.15820100,0.23010300,1.76971959,1.3020,0.0
41.77715651,-4.97104900,-1.12691200,0.34317600,0.49264747,2.4677,0.0
41.87715597,-4.87773700,-1.09095700,0.39599300,0.56432811,2.3057,0.0
41.97710631,-4.78664600,-1.04981700,0.47153900,0.94627346,1.7805,0.0
42.07708873,-4.69982200,-1.00023800,0.50303600,0.31643788,3.0790,0.0
42.17700163,-4.61153500,-0.95346200,0.38933200,1.95806722,1.2378,0.0
42.27682361,-4.51592000,-0.92478800,0.24909600,0.84502811,1.8842,0.0
42.37682343,-4.41805300,-0.90424500,0.19718900,0.19425954,3.9298,0.0
42.47680031,-4.31982800,-0.88561100,0.13789800,0.99167184,1.7393,0.0
42.57675277,-4.22026500,-0.87679600,0.05267800,0.71248327,2.0520,0.0
42.67674933,-4.12028300,-0.87509000,0.01247200,0.09181398,5.7162,0.0
42.77674743,-4.02028800,-0.87430200,0.02903100,0.42308143,2.6629,0.0
42.87671930,-3.92044200,-0.86928700,0.10028300,1.00200564,1.7303,0.0
42.97668065,-3.82160900,-0.85431000,0.16724200,0.33697775,2.9837,0.0
43.07667108,-3.72330800,-0.83600700,0.13771600,0.92751165,1.7985,0.0
43.17662963,-3.62376600,-0.82689100,0.05444400,0.73743243,2.0170,0.0
43.27662509,-3.52378600,-0.82513300,0.00957700,0.16001889,4.3299,0.0
43.37662521,-3.42378600,-0.82497500,0.00370000,0.04240053,8.0000,0.0
43.47662491,-3.32378800,-0.82439300,0.02635200,0.41068542,2.7028,0.0
43.57660378,-3.22391900,-0.81970700,0.09729700,1.00809461,1.7251,0.0
43.67656732,-3.12504400,-0.80499500,0.16687800,0.38337016,2.7974,0.0
43.77656181,-3.02677500,-0.78649900,0.14302300,0.86041113,1.8673,0.0
43.87652713,-2.92730900,-0.77652000,0.08194300,0.36099723,2.8828,0.0
43.97652219,-2.82751800,-0.77013500,0.10742400,0.87075998,1.8561,0.0
44.07647317,-2.72870400,-0.75510200,0.18917800,0.76394510,1.9817,0.0
44.17646671,-2.63128400,-0.73256200,0.23213100,0.09521746,5.6131,0.0
44.27646645,-2.53407700,-0.70909400,0.22309900,0.27595327,3.2972,0.0
44.37644628,-2.43627900,-0.68832100,0.16586800,0.86859563,1.8585,0.0
44.47640456,-2.33706900,-0.67611300,0.11459700,0.15679516,4.3742,0.0
44.57638682,-2.23765600,-0.66545900,0.14935000,0.85185279,1.8766,0.0
44.67634458,-2.13953400,-0.64639000,0.21343200,0.42967283,2.6424,0.0
44.77634297,-2.04228200,-0.62311500,0.23555000,0.01283191,8.0000,0.0
44.87634233,-1.94505900,-0.59971500,0.22338100,0.25621717,3.4218,0.0
44.97633395,-1.84727600,-0.57881500,0.21738800,0.13642836,4.6893,0.0
45.07629086,-1.74982100,-0.55659100,0.28578100,1.23237030,1.5602,0.0
45.17615622,-1.65592200,-0.52259000,0.40220700,1.09555558,1.6548,0.0
45.27613083,-1.56620400,-0.47848100,0.44229400,0.29318920,3.1988,0.0
45.37605172,-1.47528100,-0.43704200,0.37984700,0.95550723,1.7719,0.0
45.47603974,-1.38075600,-0.40444400,0.34153100,0.18890632,3.9851,0.0
45.57603477,-1.28685700,-0.37006400,0.34402500,0.13911896,4.6437,0.0
45.67602223,-1.19249600,-0.33699600,0.32036700,0.33398260,2.9971,0.0
45.77602062,-1.09707300,-0.30709400,0.30527200,0.03207142,8.0000,0.0
45.87601942,-1.00174600,-0.27688600,0.31282300,0.11888234,5.0234,0.0
45.97600223,-0.90680000,-0.24555200,0.34659800,0.55665626,2.3215,0.0
46.07599080,-0.81373900,-0.20898200,0.38316200,0.17468390,4.1441,0.0
46.17599015,-0.72132100,-0.17078800,0.37079600,0.42223725,2.6655,0.0
46.27594730,-0.62741300,-0.13654300,0.29154400,1.16308435,1.6060,0.0
46.37586196,-0.53020700,-0.11343600,0.15454200,1.57746787,1.3791,0.0
46.47571258,-0.43064200,-0.10588900,0.01577700,1.19699880,1.5831,0.0
46.57570044,-0.33075100,-0.11028900,0.00981600,1.07768559,1.6685,0.0
46.67556311,-0.23109100,-0.10393000,0.11526400,1.03051791,1.7062,0.0
46.77555596,-0.13248500,-0.08733400,0.13297100,0.67566706,2.1071,0.0
46.87550418,-0.03302800,-0.07743700,0.09658100,0.64803237,2.1516,0.0
