s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
3.81680439,3.97424580,0.20728852,0.07422620,-0.02267035,8.00000000,0.00000000
3.91638442,4.07355990,0.21456109,0.07201963,-0.02164688,8.00000000,0.00000000
4.01596923,4.17289423,0.22161989,0.06993012,-0.02031767,8.00000000,0.00000000
4.11555926,4.27224783,0.22847805,0.06798334,-0.01877827,8.00000000,0.00000000
4.21515469,4.37161949,0.23515075,0.06619632,-0.01710732,8.00000000,0.00000000
4.31475542,4.47100766,0.24165447,0.06457988,-0.01535125,8.00000000,0.00000000
4.41436078,4.57041027,0.24800651,0.06314217,-0.01351715,8.00000000,-193.88211354
4.51396926,4.66982445,0.25422491,0.06189217,-0.01158160,3.17200000,-98.70239679
4.61357811,4.76924612,0.26032863,0.06084213,-0.00950209,1.80100000,-12.23547653
4.71318287,4.86866943,0.26633801,0.06000952,-0.00721650,1.81860000,18.68642212
4.81277679,4.96808622,0.27227528,0.05941926,-0.00463694,3.84780000,43.89181740
4.91235022,5.06748528,0.27816542,0.05910626,-0.00164963,4.09050000,-41.09542285
5.01188987,5.16685159,0.28403725,0.05911788,0.00188463,1.84740000,-21.48904171
5.11137797,5.26616534,0.28992467,0.05951669,0.00613633,1.77540000,10.87993468
5.21079134,5.36540088,0.29586822,0.06038360,0.01131148,3.06630000,96.04603067
5.31010030,5.46452546,0.30191695,0.06182107,0.01765119,8.00000000,198.86315728
5.40926752,5.56349784,0.30813041,0.06395566,0.02542218,8.00000000,0.00000000
5.50824680,5.66226670,0.31458089,0.06693922,0.03490209,8.00000000,0.00000000
5.60698188,5.76076910,0.32135536,0.07094836,0.04636786,8.00000000,0.00000000
5.70540561,5.85892899,0.32855722,0.07618295,0.06009170,8.00000000,0.00000000
5.80343952,5.95665606,0.33630754,0.08286358,0.07633472,8.00000000,0.00000000
5.90099404,6.05384496,0.34474572,0.09122829,0.09534352,8.00000000,-186.90817245
5.99796927,6.15037479,0.35402936,0.10152929,0.11736468,3.45510000,-109.24384722
6.09425650,6.24610908,0.36433351,0.11403114,0.14266362,1.88940000,-14.18052170
6.18974031,6.34089592,0.37584936,0.12900971,0.17153104,2.01580000,4.78692167
6.28430150,6.43456851,0.38878240,0.14675108,0.20427751,2.34070000,-2.78150720
6.37782052,6.52694594,0.40335010,0.16754934,0.24121594,1.79230000,6.32819235
6.47018183,6.61783434,0.41977906,0.19170236,0.28262827,2.99700000,101.40984430
6.56127881,6.70702839,0.43830154,0.21950464,0.32871222,8.00000000,221.32567510
6.65101941,6.79431331,0.45915141,0.25123594,0.37950616,8.00000000,0.00000000
6.73933213,6.87946727,0.48255951,0.28714524,0.43479433,8.00000000,0.00000000
6.82617226,6.96226430,0.50874842,0.32743007,0.49400723,8.00000000,0.00000000
6.91152789,7.04247774,0.53792698,0.37221270,0.55613451,8.00000000,0.00000000
6.99542504,7.11988383,0.57028481,0.42151547,0.61966724,8.00000000,-108.88253404
7.07793108,7.19426519,0.60598718,0.47523692,0.68257066,5.73520000,-202.43866260
7.15915583,7.26541385,0.64517044,0.53313180,0.74234458,2.22070000,-61.28859357
7.23924985,7.33313380,0.68793795,0.59479977,0.79620645,1.28300000,-10.01785708
7.31839968,7.39724301,0.73435677,0.65968762,0.84138042,0.97730000,-2.64962526
7.39682026,7.45757498,0.78445508,0.72710799,0.87546497,0.85580000,0.97378791
7.47474463,7.51397990,0.83822024,0.79627565,0.89681828,1.15520000,10.74855127
7.55241175,7.56632531,0.89559740,0.86635941,0.90486157,2.30350000,23.39413228
7.63005326,7.61449643,0.95648868,0.93654335,0.90021370,2.73250000,41.48085064
7.70788043,7.65839591,1.02075301,1.00608873,0.88460080,4.66360000,-4.87824090
7.78607251,7.69794335,1.08820671,1.07438611,0.86056487,2.56930000,-36.17293443
7.86476762,7.73307433,1.15862499,1.14099078,0.83107623,2.45480000,57.47911686
7.94405678,7.76373898,1.23174441,1.20563923,0.79916147,6.26850000,-35.04856832
8.02398150,7.78990020,1.30726627,1.26824809,0.76759945,1.56460000,-47.37155979
8.10453447,7.81153122,1.38486060,1.32889790,0.73871288,1.40970000,3.67679492
8.18566321,7.82861317,1.46417062,1.38780589,0.71426991,1.98630000,7.86018678
8.26727579,7.84113290,1.54481720,1.44529404,0.69551028,2.05370000,-2.82472421
8.34924821,7.84908133,1.62640334,1.50175858,0.68323938,1.76130000,63.80004234
8.43143271,7.85245247,1.70851868,1.55764390,0.67793435,8.00000000,-0.12164074
8.51366681,7.85124293,1.79074388,1.61342144,0.67983378,1.75880000,-60.96152027
8.59578236,7.84545190,1.87265497,1.66957196,0.68897883,2.30350000,65.35448901
8.67761470,7.83508164,1.95382757,1.72656848,0.70520611,6.41030000,37.59480942
8.75901181,7.82013849,2.03384127,1.78485813,0.72810955,3.26080000,-91.80493039
8.83984321,7.80063435,2.11228427,1.84484185,0.75698153,1.84290000,-12.73918485
8.92000825,7.77658854,2.18875800,1.90685270,0.79075933,2.14790000,4.60533497
8.99944320,7.74802980,2.26288161,1.97113338,0.82797408,2.18510000,-2.54829349
9.07812679,7.71499821,2.33429604,2.03781324,0.86669675,1.96350000,6.05945723
9.15608361,7.67754705,2.40266766,2.10688494,0.90452471,2.66850000,-13.44748736
9.23338511,7.63574468,2.46769137,2.17818456,0.93867390,1.18110000,-13.52792549
9.31014782,7.58967628,2.52909345,2.25138086,0.96619528,0.90390000,-1.13619223
9.38652887,7.53944532,2.58663401,2.32597838,0.98428105,0.98860000,4.08019836
9.46271918,7.48517435,2.64010947,2.40133652,0.99061900,1.53360000,11.10008765
9.53893435,7.42700516,2.68935476,2.47670518,0.98373661,2.09170000,8.07171844
9.61540409,7.36509817,2.73424514,2.55127305,0.96321220,2.12280000,2.40468911
9.69236069,7.29963129,2.77469763,2.62422087,0.92969657,2.26550000,12.92574179
9.77002764,7.23079824,2.81067217,2.69477303,0.88479558,3.00500000,10.54114973
9.84860935,7.15880638,2.84217227,2.76224272,0.83082419,2.81360000,-21.33470016
9.92828250,7.08387385,2.86924492,2.82606478,0.77044579,1.80500000,58.29750250
10.00919002,7.00622618,2.89197956,2.88581082,0.70628829,8.00000000,12.30731737
10.09143747,6.92609251,2.91050630,2.94118655,0.64064829,2.05600000,-74.26538565
10.17509214,6.84370184,2.92499359,2.99201608,0.57533646,2.00740000,-9.94144939
10.26018391,6.75927941,2.93564540,3.03822024,0.51165582,1.22030000,-1.23654288
10.34670784,6.67304339,2.94269808,3.07979422,0.45045711,1.83350000,15.11415020
10.43462793,6.58520199,2.94641682,3.11678791,0.39222805,2.65830000,15.99116864
10.52388165,6.49595082,2.94709171,-3.13389490,0.33719612,2.89930000,-15.62415626
10.61438495,6.40547092,2.94503327,-3.10576618,0.28542148,1.68960000,-9.26537772
10.70603735,6.31392738,2.94056766,-3.08187293,0.23685231,1.90040000,2.73191164
10.79872693,6.22146853,2.93403162,-3.06206246,0.19135263,1.95460000,0.90963892
10.89233525,6.12822572,2.92576756,-3.04617241,0.14875394,1.98710000,2.17295359
10.98674188,6.03431345,2.91611884,-3.03403202,0.10891123,2.16020000,68.54629528
11.08182859,5.93982998,2.90542508,-3.02546121,0.07171263,8.00000000,-32.60546101
11.17748294,5.84485827,2.89401769,-3.02027058,0.03706186,1.38280000,-48.46984089
11.27360107,5.74946742,2.88221592,-3.01826267,0.00487818,1.27800000,8.51770990
11.37008971,5.65371445,2.87032367,-3.01923263,-0.02489011,2.66650000,40.79646110
11.46686720,5.55764642,2.85862685,-3.02296825,-0.05226578,4.23490000,-20.14795188
11.56386396,5.46130259,2.84739126,-3.02925008,-0.07724996,1.74460000,-19.30465570
11.66102236,5.36471653,2.83686097,-3.03785226,-0.09983490,2.08650000,29.90370192
11.75829611,5.26791803,2.82725719,-3.04854420,-0.12001629,4.53120000,137.67496579
11.85564926,5.17093487,2.81877766,-3.06109307,-0.13780657,8.00000000,142.48588538
11.95305505,5.07379416,2.81159646,-3.07526762,-0.15325359,8.00000000,0.00000000
12.05049452,4.97652343,2.80586438,-3.09084247,-0.16644235,8.00000000,0.00000000
12.14795528,4.87915126,2.80170981,-3.10760133,-0.17747394,8.00000000,0.00000000
12.24543024,4.78170760,2.79923978,-3.12533747,-0.18643709,8.00000000,0.00000000
12.34291657,4.68422378,2.79854095,3.13933258,-0.19340941,8.00000000,0.00000000
12.44041466,4.58673235,2.79968044,3.12022780,-0.19847882,8.00000000,0.00000000
12.53792731,4.48926667,2.80270681,3.10071391,-0.20173824,8.00000000,0.00000000
12.63545897,4.39186040,2.80765100,3.08096282,-0.20326225,8.00000000,0.00000000
12.73301523,4.29454678,2.81452713,3.06114016,-0.20310227,8.00000000,-171.61536712
12.83060234,4.19735779,2.82333307,3.04140730,-0.20129337,3.81380000,-118.30861420
12.92822695,4.10032329,2.83405085,3.02192311,-0.19785339,1.94430000,-19.85581282
13.02589588,4.00347001,2.84664693,3.00284562,-0.19278597,1.81940000,56.38878357
13.12361582,3.90682068,2.86107238,2.98433326,-0.18608589,8.00000000,252.91804245
13.22139320,3.81039307,2.87726289,2.96654508,-0.17775425,8.00000000,-136.14698797
13.31923381,3.71419935,2.89513894,2.94963982,-0.16780713,4.67090000,-104.16798450
13.41714253,3.61824544,2.91460595,2.93377513,-0.15626271,3.63450000,-32.52307135
13.51512291,3.52253070,2.93555455,2.91910690,-0.14315331,2.91800000,-11.92748043
13.61317668,3.42704785,2.95786076,2.90578658,-0.12855041,2.83320000,-14.95882013
13.71130339,3.33178305,2.98138666,2.89395646,-0.11258259,1.88220000,-8.55086025
13.80950010,3.23671627,3.00598144,2.88374435,-0.09542694,1.94130000,11.36076767
13.90776129,3.14182195,3.03148299,2.87526019,-0.07727677,3.03190000,-1.38964186
14.00607895,3.04706964,3.05771963,2.86859480,-0.05832869,1.85120000,-8.95474157
14.10444276,2.95242498,3.08451192,2.86381902,-0.03878979,2.08050000,12.07624178
14.20284041,2.85785072,3.11167454,2.86098249,-0.01887402,2.99330000,28.97863117
14.30125791,2.76330801,3.13901828,2.86011315,0.00120379,3.98590000,-22.85763371
14.39967986,2.66875779,3.16635206,2.86121696,0.02122898,1.86450000,24.54529198
14.49808965,2.57416235,3.19348488,2.86427814,0.04099372,6.57710000,29.65866310
14.59646953,2.47948702,3.22022779,2.86926030,0.06030797,2.75190000,-64.61924837
14.69480041,2.38470197,3.24639562,2.87610933,0.07902359,1.95800000,-0.90035872
14.79306140,2.28978403,3.27180833,2.88475790,0.09704435,2.66150000,10.01981634
14.89122908,2.19471854,3.29629195,2.89512957,0.11430767,2.69750000,8.59366507
14.98927654,2.09950122,3.31967926,2.90714270,0.13080053,3.28660000,-3.66159893
15.08717211,2.00413998,3.34181015,2.92071666,0.14659359,2.47920000,-19.65601335
15.18487792,1.90865670,3.36253137,2.93578052,0.16186029,1.73580000,14.59512832
15.28234829,1.81308889,3.38169555,2.95228214,0.17686991,4.12030000,2.98041614
15.37952800,1.71749128,3.39915961,2.97019503,0.19195611,1.87660000,-2.70749314
15.47635075,1.62193736,3.41478311,2.98952222,0.20749169,3.84040000,-1.73922209
15.57273795,1.52652065,3.42842655,3.01029884,0.22389428,1.78910000,-15.07889111
15.66859823,1.43135553,3.43995010,3.03259468,0.24162890,2.22010000,14.68178780
15.76382778,1.33657748,3.44921235,3.05651648,0.26120736,3.05280000,-7.62261545
15.85831150,1.24234291,3.45606948,3.08220963,0.28318750,1.74640000,2.77886651
15.95192516,1.14882830,3.46037459,3.10985903,0.30816764,3.35210000,0.80100346
16.04453848,1.05622885,3.46197754,3.13968861,0.33677285,1.79090000,-12.56004818
16.13601928,0.96475663,3.46072507,-3.11122693,0.36962213,2.06100000,30.00868213
16.22623861,0.87463808,3.45646171,-3.07622652,0.40730141,4.43650000,147.15034150
16.31507679,0.78611121,3.44903105,-3.03818153,0.45034161,8.00000000,161.80107671
16.40243027,0.69942215,3.43827756,-2.99676501,0.49912639,8.00000000,0.00000000
16.48821932,0.61482133,3.42404863,-2.95165542,0.55372870,8.00000000,-190.89960634
16.57239605,0.53255923,3.40619737,-2.90256524,0.61372098,3.94420000,-142.68918055
16.65495249,0.45288161,3.38458617,-2.84927868,0.67797559,1.96810000,-25.15786491
16.73592806,0.37602446,3.35909065,-2.79169645,0.74448445,1.85380000,8.96844730
16.81541560,0.30220847,3.32960390,-2.72988225,0.81028923,2.74440000,0.96275211
16.89356502,0.23163368,3.29604007,-2.66410503,0.87151872,1.90910000,0.67915148
16.97058323,0.16447477,3.25833750,-2.59487090,0.92363842,2.79960000,-5.39759788
17.04672980,0.10087705,3.21646111,-2.52293409,0.96199056,1.61380000,-15.77797233
17.12230810,0.04095333,3.17040433,-2.44927623,0.98256297,1.31620000,-7.57335882
17.19765202,-0.01521839,3.12019036,-2.37504900,0.98280566,0.74540000,-1.97964291
17.27310939,-0.06759613,3.06587289,-2.30148464,0.96222952,0.91570000,4.92900458
17.34902383,-0.11617428,3.00753623,-2.22978894,0.92255445,1.56020000,7.50822942
17.42571673,-0.16098287,2.94529484,-2.16103872,0.86731802,1.65010000,10.92105944
17.50347150,-0.20208584,2.87929218,-2.09610539,0.80109878,2.58240000,83.68841650
17.58252127,-0.23957849,2.80969932,-2.03561368,0.72871487,6.73170000,228.55078242
17.66304067,-0.27358401,2.73671303,-1.97993357,0.65456908,8.00000000,62.39299911
17.74514208,-0.30424906,2.66055335,-1.92919818,0.58225438,8.00000000,0.00000000
17.82887580,-0.33173839,2.58146054,-1.88333715,0.51442501,8.00000000,0.00000000
17.91423341,-0.35622852,2.49969163,-1.84211591,0.45285198,8.00000000,0.00000000
18.00115336,-0.37790051,2.41551680,-1.80517659,0.39853307,8.00000000,0.00000000
18.08952759,-0.39693267,2.32921627,-1.77207640,0.35187946,8.00000000,0.00000000
18.17920847,-0.41349358,2.24107776,-1.74231807,0.31294261,8.00000000,0.00000000
18.27001547,-0.42773563,2.15139456,-1.71537079,0.28157794,8.00000000,-155.72873351
18.36174126,-0.43978916,2.06046419,-1.69068474,0.25754790,4.44680000,-143.32289424
18.45415742,-0.44975772,1.96858723,-1.66770069,0.24060667,2.06500000,-29.60994003
18.54701977,-0.45771425,1.87606638,-1.64585561,0.23054855,1.79010000,12.70872564
18.64007323,-0.46369853,1.78320554,-1.62458621,0.22723147,3.38490000,-0.95522651
18.73305653,-0.46771577,1.69030906,-1.60333082,0.23060204,1.73760000,-7.72606297
18.82570659,-0.46973660,1.59768104,-1.58152669,0.24077879,2.55950000,67.02129609
18.91776316,-0.46969757,1.50562448,-1.55860598,0.25799908,6.57420000,-16.20348922
19.00897367,-0.46750272,1.41444038,-1.53399526,0.28260462,2.10780000,-55.67203398
19.09909852,-0.46302629,1.32442677,-1.50711725,0.31500167,1.78470000,16.84136110
19.18791672,-0.45611663,1.23587775,-1.47739652,0.35560479,3.79640000,-0.87509614
19.27523212,-0.44660137,1.14908236,-1.44426869,0.40477786,1.74410000,-12.26673967
19.36088017,-0.43429366,1.06432324,-1.40719225,0.46276541,2.57990000,25.32516151
19.44473531,-0.41899881,0.98187476,-1.36566497,0.52953943,3.40800000,-16.03110919
19.52671903,-0.40052113,0.90200045,-1.31925069,0.60452295,1.79980000,-7.61018844
19.60680790,-0.37867084,0.82494987,-1.26761903,0.68629187,2.72270000,-5.74903426
19.68504103,-0.35327089,0.75095484,-1.21059364,0.77232701,1.46550000,-13.54605420
19.76152539,-0.32416284,0.68022592,-1.14820592,0.85877993,1.29260000,23.33725202
19.83643815,-0.29121204,0.61294913,-1.08074926,0.94044846,4.19890000,40.78462846
19.91002481,-0.25431162,0.54928317,-1.00882070,1.01111505,2.73500000,-60.37397259
19.98259270,-0.21338544,0.48935699,-0.93333445,1.06432366,0.97260000,-13.93653787
20.05449946,-0.16838997,0.43326786,-0.85549725,1.09440313,0.66480000,1.10735619
20.12613610,-0.11931610,0.38108009,-0.77673114,1.09789775,1.21170000,13.71756688
20.19790645,-0.06619013,0.33282438,-0.69854603,1.07443790,2.28830000,77.48525271
20.27020536,-0.00907367,0.28849784,-0.62239328,1.02681882,6.09010000,32.75024392
20.34339832,0.05193744,0.24806451,-0.54953377,0.96024957,3.07070000,-85.20387911
20.41780488,0.11671547,0.21145653,-0.48094843,0.88110482,1.99460000,-19.98066078
