s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
8.78544286,7.76242226,2.59965770,1.55672110,0.30252647,2.59490000,-78.45649356
8.87961221,7.76242268,2.69382705,1.58347369,0.26648927,1.73250000,4.56219513
8.97478691,7.76002213,2.78897147,1.60736474,0.23625488,3.09350000,1.07109052
9.07080958,7.75543290,2.88488442,1.62885205,0.21185989,1.79870000,-9.09571557
9.16751644,7.74883994,2.98136628,1.64842176,0.19331931,2.11890000,17.29697498
9.26474122,7.74039465,3.07822357,1.66657629,0.18050739,3.38180000,-6.61426136
9.36231760,7.73021113,3.17526710,1.68381550,0.17315688,1.73790000,-4.67707787
9.46007986,7.71836539,3.27230903,1.70062327,0.17098440,2.85610000,1.70013080
9.55786141,7.70489641,3.36915849,1.71747069,0.17390508,1.85430000,0.77621048
9.65549301,7.68980698,3.46561698,1.73483033,0.18204134,2.93790000,0.36772753
9.75280129,7.67306411,3.56147404,1.75318089,0.19552020,1.87870000,-5.55824619
9.84960774,7.65460099,3.65650352,1.77299730,0.21438066,2.36360000,27.00420527
9.94572854,7.63432138,3.75046067,1.79474460,0.23875141,4.08290000,36.18907582
10.04097529,7.61210466,3.84308011,1.81888583,0.26897284,4.05980000,-21.13822492
10.13515697,7.58781055,3.93407453,1.84588952,0.30547630,3.09660000,-16.79966211
10.22808374,7.56128434,4.02313487,1.87622908,0.34874494,3.04470000,-14.52378376
10.31957328,7.53236264,4.10993275,1.91037724,0.39923158,2.21690000,-3.99683038
10.40945903,7.50087959,4.19412459,1.94879572,0.45730591,2.71770000,10.04338197
10.49759845,7.46667395,4.27535594,1.99192611,0.52326753,2.87480000,-7.77944983
10.58388083,7.42959595,4.35326531,2.04018089,0.59723780,2.24570000,-2.43078151
10.66823526,7.38951357,4.42748844,2.09393069,0.67903993,2.69010000,-5.92034628
10.75063910,7.34631728,4.49766303,2.15348123,0.76784937,1.87870000,5.17501592
10.83112803,7.29992276,4.56343549,2.21902125,0.86151190,3.13880000,0.04732817
10.90980688,7.25027265,4.62447015,2.29053423,0.95592564,1.88110000,-22.75637521
10.98685601,7.19733991,4.68045847,2.36770506,1.04516241,1.25490000,-6.11083651
11.06253051,7.14113187,4.73112687,2.44986050,1.12213157,1.13740000,0.35038472
11.13715257,7.08169310,4.77624321,2.53596122,1.17968158,1.30120000,0.22859262
11.21109751,7.01910588,4.81562206,2.62464808,1.21184731,1.16350000,-2.58044185
11.28477454,6.95348882,4.84912886,2.71433821,1.21510836,0.97380000,-0.38620335
11.35860348,6.88499452,4.87668325,2.80337055,1.18945657,1.10500000,52.38263999
11.43299065,6.81380560,4.89826073,2.89017984,1.13850617,8.00000000,36.37598467
11.50830665,6.74012942,4.91389148,2.97344822,1.06837984,1.78570000,-58.12851910
11.58486964,6.66419180,4.92365725,3.05218422,0.98590495,3.05600000,11.28693370
11.66293515,6.58623043,4.92768813,3.12572489,0.89728885,2.35680000,-29.26929096
11.74269129,6.50648893,4.92615985,-3.08948628,0.80761758,1.09600000,-9.58201724
11.82425800,6.42521200,4.91929044,-3.02720652,0.72067239,0.94640000,9.48933309
11.90768963,6.34264129,4.90733578,-2.97054963,0.63917633,2.75040000,5.33543442
11.99298014,6.25901232,4.89058264,-2.91927461,0.56505858,1.27370000,-8.01691809
12.08007065,6.17455260,4.86933855,-2.87301555,0.49910836,1.66540000,12.94783488
12.16886036,6.08947834,4.84392234,-2.83134969,0.44110861,2.64110000,11.63479291
12.25921918,6.00399001,4.81465696,-2.79385574,0.39025247,2.45460000,-11.43211113
12.35099970,5.91826775,4.78186432,-2.76014497,0.34558327,1.79280000,-4.34261929
12.44404693,5.83246831,4.74586093,-2.72986684,0.30624948,2.00690000,-2.36489083
12.53820586,5.74672374,4.70695370,-2.70270350,0.27154048,1.57220000,-5.22625823
12.63332733,5.66114125,4.66543586,-2.67836225,0.24090246,1.37770000,46.34822311
12.72927209,5.57580460,4.62158325,-2.65656967,0.21387815,8.00000000,11.21996095
12.82591267,5.49077692,4.57565181,-2.63706553,0.19015603,1.64780000,-55.90878360
12.92313374,5.40610470,4.52787575,-2.61959350,0.16957104,1.42240000,1.71342394
13.02083205,5.32182187,4.47846559,-2.60389849,0.15194814,1.88260000,63.24845926
13.11891701,5.23795269,4.42760678,-2.58973901,0.13693508,8.00000000,11.60834526
13.21731138,5.15451286,4.37546037,-2.57690352,0.12408300,2.16770000,-67.03190428
13.31595123,5.07151015,4.32216525,-2.56521986,0.11289837,1.90710000,1.55389357
13.41478462,4.98894499,4.26784183,-2.55456634,0.10274932,2.32860000,-0.65802119
13.51376969,4.90681032,4.21259747,-2.54487203,0.09317101,1.85120000,5.78103785
13.61287229,4.82509202,4.15653104,-2.53609682,0.08395708,2.94720000,7.75540096
13.71206363,4.74377049,4.09973552,-2.52820888,0.07511483,2.37300000,-0.62181190
13.81131815,4.66282299,4.04229892,-2.52117531,0.06663426,2.89520000,11.67568677
13.91061183,4.58222543,3.98430523,-2.51496986,0.05837467,3.17370000,27.09275641
14.00992072,4.50195309,3.92583637,-2.50958233,0.05013969,4.59060000,-4.79150596
14.10921982,4.42198076,3.86697436,-2.50502744,0.04161140,2.96640000,-12.16967474
14.20848227,4.34228170,3.80780432,-2.50135622,0.03236449,3.77600000,16.46941638
14.30767893,4.26282578,3.74841801,-2.49866659,0.02186386,3.83200000,-31.84313374
14.40677838,4.18357652,3.68891796,-2.49710883,0.00956561,2.12820000,-4.02929789
14.50574693,4.10448826,3.62942156,-2.49687408,-0.00484260,3.45700000,-11.29550809
14.60454845,4.02550505,3.57006339,-2.49816353,-0.02129533,1.48200000,21.09361411
14.70314446,3.94656180,3.51099448,-2.50115823,-0.03950530,6.26660000,40.81709698
14.80149519,3.86758631,3.45237930,-2.50600859,-0.05920111,2.76480000,-8.89331895
14.89956164,3.78850063,3.39439238,-2.51283354,-0.08007899,5.63480000,72.51104297
14.99730770,3.70922260,3.33721469,-2.52172430,-0.10194068,5.28460000,64.05219624
15.09470149,3.62966755,3.28103157,-2.53275693,-0.12473303,8.00000000,-115.25872052
15.19171555,3.54974997,3.22603241,-2.54600390,-0.14848648,2.48370000,-76.28415284
15.28832707,3.46938488,3.17241115,-2.56153353,-0.17313087,2.05300000,-4.68307366
15.38451828,3.38848955,3.12036604,-2.57939904,-0.19845873,2.04390000,0.79221868
15.48027680,3.30698591,3.07009825,-2.59963122,-0.22423426,2.12740000,2.40488551
15.57559532,3.22480351,3.02181084,-2.62223295,-0.25011976,2.25990000,14.09454693
15.67047045,3.14188341,2.97570718,-2.64716790,-0.27562604,3.31360000,-16.35044002
15.76490116,3.05818277,2.93198806,-2.67434864,-0.30015074,1.32580000,-15.67463945
15.85888640,2.97368000,2.89084795,-2.70363558,-0.32317514,1.08600000,-1.54050194
15.95242186,2.88837978,2.85247149,-2.73485944,-0.34457860,1.05980000,1.40788024
16.04549633,2.80231622,2.81703252,-2.76786244,-0.36474525,1.33390000,12.54390426
16.13808888,2.71555376,2.78469591,-2.80253731,-0.38443303,2.80580000,12.94642596
16.23016677,2.62818664,2.75562148,-2.83884872,-0.40454968,2.18600000,-12.05786039
16.32168383,2.54033856,2.72996826,-2.87683820,-0.42602535,1.79310000,12.53797164
16.41258057,2.45216195,2.70789785,-2.91660629,-0.44943675,3.46150000,-0.28096631
16.50278757,2.36383570,2.68957364,-2.95827469,-0.47491461,1.77840000,15.47241124
16.59223189,2.27556100,2.67515613,-3.00195587,-0.50235583,5.02450000,1.89064554
16.68084395,2.18755650,2.66479733,-3.04774220,-0.53159554,1.84540000,-26.85854654
16.76856439,2.10005270,2.65863607,-3.09569995,-0.56230650,2.45810000,1.72553344
16.85535071,2.01328593,2.65679397,3.13733622,-0.59373284,1.96790000,-4.13485871
16.94118391,1.92749142,2.65937057,3.08505306,-0.62464317,2.09540000,8.66639238
17.02607480,1.84289524,2.66643806,3.03079533,-0.65346388,2.67400000,-4.66923206
17.11006877,1.75970601,2.67803719,2.97484328,-0.67824562,1.80050000,20.20279173
17.19324862,1.67810644,2.69417404,2.91762526,-0.69650353,4.54980000,-1.69176364
17.27573475,1.59824493,2.71481624,2.85975397,-0.70523693,1.73890000,-26.26135021
17.35768077,1.52022823,2.73988706,2.80204988,-0.70137413,2.06650000,-3.56361500
17.43926336,1.44411605,2.76925803,2.74553044,-0.68239090,1.45690000,-11.04746363
17.52066685,1.36991749,2.80274088,2.69136425,-0.64679428,0.83060000,-2.64636215
17.60206504,1.29758872,2.84008008,2.64079725,-0.59446944,0.93820000,3.97365195
17.68360306,1.22703160,2.88094744,2.59504263,-0.52717897,1.52070000,9.89419587
17.76538259,1.15809516,2.92494355,2.55515781,-0.44813942,2.00080000,29.16755284
17.84745332,1.09058062,2.97160608,2.52197806,-0.36071265,3.90930000,-3.33087562
17.92981171,1.02424775,3.02042057,2.49612453,-0.26759524,1.86070000,-24.80530920
18.01240507,0.95882217,3.07083047,2.47804612,-0.17063586,1.71030000,16.10076141
18.09513997,0.89400326,3.12224615,2.46805632,-0.07112734,3.41710000,23.15934610
18.17789417,0.82947302,3.17405451,2.46635353,0.03000068,2.83190000,5.67952183
18.26053087,0.76490625,3.22562927,2.47303879,0.13215982,3.74880000,71.38892792
