s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
18.64921923,18.91871870,2.92665894,1.13053266,0.42431065,3.62380770,0.0
18.74780465,18.95885854,3.01670270,1.17276926,0.43239544,3.62212080,0.0
18.84637913,18.99512060,3.10836508,1.21556891,0.43579093,3.62218450,0.0
18.94496973,19.02741744,3.20151560,1.25858322,0.43673977,3.62445450,0.0
19.04357335,19.05567782,3.29598266,1.30147574,0.43305504,3.62858250,0.0
19.14222140,19.07988952,3.39161336,1.34399167,0.42895171,3.63434330,0.0
19.24089139,19.10003784,3.48820432,1.38601225,0.42261087,3.64165410,0.0
19.33961040,19.11614876,3.58559980,1.42743244,0.41658209,3.65027270,0.0
19.43835549,19.12824422,3.68360130,1.46825193,0.41004466,3.66035560,0.0
19.53714658,19.13636536,3.78205802,1.50842782,0.40331434,3.67157060,0.0
19.63596890,19.14055864,3.88079134,1.54795795,0.39661729,3.68428580,0.0
19.73483310,19.14087894,3.97965502,1.58681417,0.38940125,3.69804030,0.0
19.83373601,19.13739156,4.07849642,1.62496887,0.38212666,3.71339040,0.0
19.93267420,19.13016854,4.17717060,1.66240763,0.37459178,3.72979260,0.0
20.03166118,19.11928784,4.27555776,1.69907604,0.36633571,3.74784350,0.0
20.13067221,19.10484318,4.37350946,1.73497817,0.35870365,3.76706980,0.0
20.22974545,19.08691702,4.47094744,1.77002634,0.34898646,3.78792200,0.0
20.32882421,19.06563186,4.56771284,1.80424643,0.34149045,3.81010280,0.0
20.42798250,19.04106434,4.66377950,1.83756574,0.33070455,3.83391050,0.0
20.52716798,19.01335220,4.75901498,1.86990795,0.32134890,3.85925220,0.0
20.62640437,18.98260252,4.85336708,1.90125169,0.31031267,3.88627590,0.0
20.72569705,18.94894236,4.94678030,1.93145663,0.29822266,3.91513710,0.0
20.82499622,18.91252870,5.03916196,1.96051170,0.28672034,3.94584470,0.0
20.92438492,18.87346350,5.13055136,1.98827546,0.27213321,3.97886820,0.0
21.02380186,18.83192886,5.22087634,2.01458296,0.25705091,4.01410210,0.0
21.12326270,18.78807984,5.31014964,2.03932932,0.24048449,4.05242780,0.0
21.22279614,18.74207388,5.39841264,2.06231616,0.22151102,4.09395260,0.0
21.32235717,18.69411966,5.48566396,2.08334580,0.20086164,4.13951610,0.0
21.42198176,18.64439800,5.57199364,2.10227310,0.17919093,4.18983760,0.0
21.52162986,18.59313090,5.65744204,2.11897858,0.15604221,4.24586550,0.0
21.62133836,18.54050910,5.74213402,2.13358938,0.13708718,4.30357520,0.0
21.72107073,18.48672160,5.82611884,2.14641441,0.12012995,4.36040780,0.0
21.82080535,18.43193052,5.90945510,2.15782818,0.10873221,4.41639750,0.0
21.92056038,18.37622746,5.99220916,2.16827178,0.10064483,4.47157610,0.0
22.02034438,18.31967984,6.07442360,2.17807141,0.09580787,4.52597350,0.0
22.12012053,18.26235338,6.15608728,2.18766414,0.09644874,4.57961770,0.0
22.21991747,18.20423152,6.23721236,2.19737484,0.09823086,4.63253520,0.0
22.31966262,18.14534796,6.31772212,2.20752301,0.10518415,4.68475080,0.0
22.41942199,18.08561440,6.39762102,2.21845971,0.11416181,4.73628790,0.0
22.51911984,18.02501246,6.47678582,2.23043159,0.12594631,4.78716860,0.0
22.61880442,17.96342954,6.55517306,2.24370152,0.14031760,4.83741380,0.0
22.71845757,17.90077616,6.63266696,2.25849889,0.15667164,4.87697190,0.0
22.81807326,17.83694478,6.70914468,2.27497107,0.17399180,4.90211200,0.0
22.91768242,17.77180182,6.78449970,2.29310402,0.19017282,4.91580760,0.0
23.01723967,17.70527822,6.85856896,2.31262451,0.20181403,4.92144960,0.0
23.11682339,17.63726164,6.93130590,2.33322300,0.21194672,4.92267060,0.0
23.21639654,17.56773254,7.00258364,2.35464379,0.21836192,4.92394570,0.0
23.31593000,17.49669880,7.07230536,2.37655422,0.22163864,4.92613100,0.0
23.41553812,17.42408936,7.14049368,2.39873532,0.22406927,4.92979140,0.0
23.51506459,17.35003756,7.20699066,2.42100293,0.22297310,4.93491180,0.0
