s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
1.28144215,0.91902575,-0.35177091,-0.40094680,0.41467667,4.15624760,5.09856272
1.33003943,0.96395740,-0.37028692,-0.38108896,0.40262251,4.21532630,5.08009615
1.37871220,1.00931334,-0.38794698,-0.36176671,0.39139822,4.27347250,5.06236376
1.42745427,1.05506272,-0.40476310,-0.34294429,0.38097964,4.33072410,5.04533309
1.47625959,1.10117645,-0.42074698,-0.32458724,0.37132202,4.38711610,5.02897498
1.52512248,1.14762713,-0.43590994,-0.30666323,0.36236280,4.44268170,4.97154660
1.57403762,1.19438910,-0.45026298,-0.28914298,0.35402480,4.49653380,4.77698296
1.62300023,1.24143833,-0.46381686,-0.27200079,0.34621940,4.54666410,4.49742533
1.67200608,1.28875239,-0.47658216,-0.25521517,0.33884991,4.59344130,4.24846230
1.72105153,1.33631037,-0.48856941,-0.23876910,0.33181492,4.63735150,4.04209553
1.77013354,1.38409280,-0.49978921,-0.22265026,0.32501147,4.67897300,3.86333755
1.81924967,1.43208150,-0.51025236,-0.20685109,0.31833815,4.71843180,3.72612835
1.86839802,1.48025958,-0.51997006,-0.19136864,0.31169791,4.75657210,3.61931190
1.91757724,1.52861126,-0.52895399,-0.17620436,0.30500047,4.79325000,3.54864607
1.96678642,1.57712182,-0.53721647,-0.16136378,0.29816443,4.82941320,3.51943315
2.01602504,1.62577752,-0.54477062,-0.14685604,0.29111893,4.86499380,3.51376559
2.06529292,1.67456549,-0.55163043,-0.13269338,0.28380482,4.90056000,3.54892534
2.11459009,1.72347371,-0.55781088,-0.11889063,0.27617544,4.93637340,3.60785041
2.16391680,1.77249090,-0.56332801,-0.10546456,0.26819693,4.97264130,3.70649619
2.21327335,1.82160650,-0.56819896,-0.09243330,0.25984815,5.00992970,3.83024123
2.26266009,1.87081064,-0.57244200,-0.07981578,0.25112028,5.04813350,3.99198239
2.31207734,1.92009405,-0.57607656,-0.06763109,0.24201603,5.08806230,4.19216380
2.36152533,1.96944810,-0.57912315,-0.05589802,0.23254876,5.12959070,4.41718365
2.41100418,2.01886475,-0.58160340,-0.04463450,0.22274128,5.17325000,4.67332559
2.46051383,2.06833651,-0.58353992,-0.03385723,0.21262468,5.21901330,4.79688343
2.51005404,2.11785647,-0.58495627,-0.02358121,0.20223701,5.26428840,4.78434099
2.55962438,2.16741826,-0.58587682,-0.01381953,0.19162200,5.30908790,4.77188565
2.60922421,2.21701605,-0.58632669,-0.00458301,0.18082784,5.35342400,4.75953469
2.65885271,2.26664455,-0.58633158,0.00411997,0.16990599,5.39730820,4.74730080
2.70850884,2.31629895,-0.58591765,0.01228361,0.15891004,5.44075160,4.73521373
2.75819141,2.36597498,-0.58511138,0.01990481,0.14789480,5.48376500,4.72327667
2.80789907,2.41566883,-0.58393945,0.02698321,0.13691531,5.52635840,4.71150366
2.85763036,2.46537715,-0.58242854,0.03352120,0.12602606,5.56854180,4.69990950
2.90738370,2.51509707,-0.58060524,0.03952389,0.11528030,5.61032450,4.68849238
2.95715745,2.56482611,-0.57849588,0.04499906,0.10472931,5.65171560,4.67725670
3.00694993,2.61456218,-0.57612638,0.04995700,0.09442193,5.69272370,4.66620760
3.05675946,2.66430358,-0.57352215,0.05441047,0.08440397,5.73335730,4.65535174
3.10658434,2.71404892,-0.57070792,0.05837445,0.07471780,5.77362450,4.64467426
3.15642293,2.76379713,-0.56770766,0.06186602,0.06540193,5.81353300,4.63416773
3.20627366,2.81354740,-0.56454448,0.06490414,0.05649068,5.85309030,4.62382720
3.25613501,2.86329916,-0.56124048,0.06750943,0.04801386,5.89230360,4.61364466
3.30600558,2.91305206,-0.55781675,0.06970393,0.03999656,5.93117990,4.60361557
3.35588404,2.96280592,-0.55429322,0.07151087,0.03245893,5.96972600,4.59372733
3.40576921,3.01256068,-0.55068865,0.07295438,0.02541609,6.00794840,4.58395942
3.45565999,3.06231644,-0.54702058,0.07405929,0.01887802,6.04585330,4.57430777
3.50555542,3.11207336,-0.54330531,0.07485080,0.01284963,6.08344690,4.56476147
3.55545466,3.16183167,-0.53955784,0.07535428,0.00733080,6.12073500,4.55530252
3.60535695,3.21159167,-0.53579195,0.07559499,0.00231654,6.15772330,4.54592460
3.65526168,3.26135366,-0.53202012,0.07559782,-0.00220278,6.19441730,4.53662738
3.70516831,3.31111795,-0.52825361,0.07538711,-0.00624112,6.23082250,4.52739198
3.75507640,3.36088488,-0.52450250,0.07498641,-0.00981644,6.26694390,4.51820527
3.80498560,3.41065473,-0.52077568,0.07441828,-0.01295030,6.30278660,4.50906689
3.85489560,3.46042780,-0.51708098,0.07370413,-0.01566736,6.33835540,4.49997666
3.90480620,3.51020432,-0.51342515,0.07286407,-0.01799492,6.37365520,4.49092204
3.95471721,3.55998452,-0.50981401,0.07191683,-0.01996242,6.40869040,4.48189021
4.00462850,3.60976858,-0.50625244,0.07087959,-0.02160088,6.44346550,4.47289425
4.05453998,3.65955664,-0.50274453,0.06976798,-0.02294240,6.47798490,4.46392824
4.10445158,3.70934880,-0.49929363,0.06859601,-0.02401963,6.51225280,4.45497957
4.15436326,3.75914514,-0.49590242,0.06737604,-0.02486529,6.54627320,4.44605503
4.20427498,3.80894568,-0.49257302,0.06611884,-0.02551165,6.58005020,4.43714840
4.25418671,3.85875045,-0.48930702,0.06483357,-0.02599016,6.61358750,4.42825299
4.30409845,3.90855941,-0.48610564,0.06352785,-0.02633097,6.64688890,4.41938856
4.35401018,3.95837253,-0.48296972,0.06220785,-0.02656259,6.67995820,4.41054827
4.40392188,4.00818973,-0.47989984,0.06087835,-0.02671156,6.71279890,4.40171123
4.45383354,4.05801095,-0.47689639,0.05954287,-0.02680212,6.74541430,4.39290303
4.50374516,4.10783608,-0.47395959,0.05820379,-0.02685594,6.77780810,4.38411572
4.55365671,4.15766505,-0.47108959,0.05686247,-0.02689191,6.80998330,4.37533355
4.60356817,4.20749773,-0.46828647,0.05551941,-0.02692585,6.84194320,4.36658141
4.65347952,4.25733404,-0.46555033,0.05417439,-0.02697037,6.87369100,4.35784978
4.70339076,4.30717385,-0.46288129,0.05282666,-0.02703466,6.90522970,4.34913534
4.75330184,4.35701708,-0.46027950,0.05147510,-0.02712435,6.93656230,4.34044125
4.80321276,4.40686362,-0.45774521,0.05011837,-0.02724136,6.96769170,4.33176331
4.85312350,4.45671337,-0.45527870,0.04875519,-0.02738376,6.99862070,4.32311080
4.90303404,4.50656626,-0.45288033,0.04738440,-0.02754573,7.02935220,4.31447174
4.95294438,4.55642218,-0.45055052,0.04600530,-0.02771751,7.05988870,4.30584043
5.00285450,4.60628107,-0.44828968,0.04461773,-0.02788535,7.09023290,4.29723929
5.05276441,4.65614285,-0.44609825,0.04322232,-0.02803156,7.12038750,4.28865519
5.10267412,4.70600745,-0.44397659,0.04182070,-0.02813465,7.15035490,4.28008151
5.15258364,4.75587478,-0.44192496,0.04041565,-0.02816945,7.18013760,4.27153300
5.20249298,4.80574477,-0.43994345,0.03901128,-0.02810736,7.20973810,4.26298842
5.25240217,4.85561733,-0.43803190,0.03761322,-0.02791669,7.23915850,4.25446217
5.30231122,4.90549238,-0.43618985,0.03622875,-0.02756304,7.26840140,4.24596193
5.35222016,4.95536980,-0.43441641,0.03486691,-0.02700980,7.29746890,4.23746612
5.40212899,5.00524947,-0.43271022,0.03353863,-0.02621871,7.32636320,4.22898244
5.45203772,5.05513121,-0.43106930,0.03225674,-0.02515050,7.35508640,4.22052633
5.50194633,5.10501486,-0.42949099,0.03103607,-0.02376561,7.38364080,4.21209184
5.55185476,5.15490016,-0.42797186,0.02989341,-0.02202494,7.41202830,4.20367317
5.60176294,5.20478686,-0.42650758,0.02884744,-0.01989062,7.44025100,4.19528750
5.65167073,5.25467459,-0.42509283,0.02791872,-0.01732688,7.46831090,4.18692293
5.70157794,5.30456295,-0.42372123,0.02712950,-0.01430076,7.49620980,4.17859796
5.75148432,5.35445144,-0.42238527,0.02650358,-0.01078297,7.52394980,0.81667593
5.80138953,5.40433948,-0.42107618,0.02606612,-0.00674855,7.50704370,-5.88437068
5.85129313,5.45422635,-0.41978393,0.02584340,-0.00217754,7.44571500,-8.94507852
5.90119461,5.50411123,-0.41849716,0.02586253,0.00294448,7.38714060,-8.66249476
5.95109331,5.55399316,-0.41720314,0.02615119,0.00862595,7.32868480,-8.61776228
6.00098849,5.60387099,-0.41588773,0.02673732,0.01486899,7.26979350,-9.01825548
6.05087925,5.65374342,-0.41453545,0.02764875,0.02166927,7.20489930,-9.80545871
6.10076458,5.70360893,-0.41312940,0.02891294,0.02901591,7.13400390,-10.66874941
6.15064337,5.75346582,-0.41165138,0.03055658,0.03689157,7.05570420,-11.58205576
6.20051435,5.80331209,-0.41008186,0.03260533,0.04527271,6.97026300,-12.12094965
6.25037616,5.85314554,-0.40840013,0.03508344,0.05412985,6.88227370,-11.81164459
6.30022735,5.90296364,-0.40658431,0.03801355,0.06342806,6.79913140,-11.02432465
6.35006636,5.95276359,-0.40461147,0.04141633,0.07312747,6.72063290,-10.28475593
6.39989157,6.00254223,-0.40245777,0.04531031,0.08318385,6.64661270,-9.58624094
6.44970133,6.05229609,-0.40009854,0.04971168,0.09354930,6.57693190,-8.92713217
6.49949396,6.10202131,-0.39750842,0.05463406,0.10417289,6.51141840,-8.30813266
6.54926778,6.15171364,-0.39466154,0.06008844,0.11500136,6.44989180,-7.72187270
6.59902114,6.20136846,-0.39153161,0.06608305,0.12597987,6.39226350,-7.17393083
6.64875246,6.25098069,-0.38809211,0.07262331,0.13705261,6.33824180,-6.65841421
6.69846024,6.30054486,-0.38431640,0.07971182,0.14816346,6.28780130,-6.17148367
6.74814308,6.35005505,-0.38017794,0.08734835,0.15925666,6.24068980,-5.71402870
6.79779974,6.39950487,-0.37565036,0.09552992,0.17027726,6.19684520,-5.27510460
6.84742914,6.44888753,-0.37070766,0.10425081,0.18117173,6.15617190,-4.85632923
6.89703036,6.49819575,-0.36532432,0.11350274,0.19188832,6.11856660,-4.45100080
6.94660269,6.54742182,-0.35947547,0.12327492,0.20237748,6.08402730,-4.07611183
6.99614564,6.59655763,-0.35313697,0.13355419,0.21259219,6.05216240,-3.72375453
7.04565893,6.64559460,-0.34628557,0.14432523,0.22248823,6.02308030,-3.39673435
7.09514253,6.69452379,-0.33889898,0.15557063,0.23202439,5.99633280,-3.10006207
7.14459664,6.74333585,-0.33095603,0.16727113,0.24116270,5.97193020,-2.82002240
7.19402167,6.79202111,-0.32243667,0.17940578,0.24986858,5.94964080,-2.57017557
7.24341828,6.84056955,-0.31332214,0.19195210,0.25811100,5.92924040,-2.33399047
7.29278736,6.88897088,-0.30359498,0.20488627,0.26586262,5.91076260,-2.12746021
7.34213000,6.93721455,-0.29323910,0.21818337,0.27309997,5.89371110,-1.94020290
7.39144749,6.98528981,-0.28223985,0.23181751,0.27980363,5.87828380,-1.77397736
7.44074129,7.03318575,-0.27058401,0.24576206,0.28595838,5.86395170,-1.63472836
7.49001304,7.08089131,-0.25825988,0.25998989,0.29155350,5.85080610,-1.50611783
7.53926450,7.12839539,-0.24525723,0.27447353,0.29658297,5.83858980,-1.40349187
7.58849754,7.17568681,-0.23156733,0.28918545,0.30104573,5.82713220,-1.30993499
7.63771411,7.22275444,-0.21718297,0.30409828,0.30494603,5.81645840,-1.24117622
7.68691622,7.26958715,-0.20209837,0.31918506,0.30829366,5.80613060,-1.18262586
7.73610589,7.31617390,-0.18630921,0.33441949,0.31110421,5.79641740,-1.14566120
7.78528512,7.36250378,-0.16981259,0.34977623,0.31339936,5.78668800,-1.13186139
7.83445585,7.40856597,-0.15260690,0.36523119,0.31520697,5.77718040,-1.11777351
7.88361994,7.45434980,-0.13469186,0.38076176,0.31656119,5.76766210,-1.12658660
7.93277912,7.49984474,-0.11606835,0.39634719,0.31750244,5.75797510,-1.14385810
7.98193496,7.54504042,-0.09673838,0.41196880,0.31807727,5.74813120,-1.17125748
8.03108884,7.58992655,-0.07670495,0.42761028,0.31833804,5.73794320,-1.22254526
8.08024189,7.63449298,-0.05597199,0.44325797,0.31834245,5.72718560,-1.28809905
8.12939500,7.67872961,-0.03454422,0.45890109,0.31815301,5.71583320,-1.38079735
8.17854877,7.72262633,-0.01242699,0.47453194,0.31783620,5.70343720,-1.49523854
8.22770352,7.76617302,0.01037375,0.49014604,0.31746160,5.69006020,-1.64286977
8.27685920,7.80935945,0.03385169,0.50574232,0.31710084,5.67505240,-1.82398730
8.32601546,7.85217518,0.05800021,0.52132311,0.31682645,5.65846230,-2.04798387
8.37517161,7.89460955,0.08281254,0.53689423,0.31671065,5.63946990,-2.32206811
8.42432661,7.93665152,0.10828186,0.55246487,0.31682405,5.61798240,-2.65165186
8.47347908,7.97828964,0.13440146,0.56804753,0.31723440,5.59306940,-3.04989559
8.52262734,8.01951190,0.16116479,0.58365783,0.31800529,5.56437910,-3.51575505
8.57176939,8.06030572,0.18856561,0.59931428,0.31919496,5.53096640,-4.06198123
8.62090294,8.10065779,0.21659803,0.61503800,0.32085515,5.49220480,-4.67951081
8.67002546,8.14055403,0.24525658,0.63085234,0.32303014,5.44724950,-5.35435613
8.71913420,8.17997950,0.27453627,0.64678254,0.32575584,5.39564870,-6.05601378
8.76822622,8.21891836,0.30443262,0.66285528,0.32905915,5.33703010,-6.75348706
8.81729844,8.25735380,0.33494163,0.67909820,0.33295741,5.27143150,-7.26381884
8.86634769,8.29526800,0.36605983,0.69553948,0.33745811,5.20182270,-7.13855711
8.91537073,8.33264211,0.39778417,0.71220729,0.34255872,5.13684510,-6.28626854
8.96436433,8.36945626,0.43011204,0.72912938,0.34824681,5.08187380,-5.17237930
9.01332531,8.40568954,0.46304116,0.74633254,0.35450028,5.03714600,-4.08149002
9.06225057,8.44132006,0.49656948,0.76384217,0.36128775,5.00255870,-3.41742710
9.11113719,8.47632493,0.53069512,0.78168188,0.36856921,4.97032720,-3.26118701
9.15998239,8.51068042,0.56541622,0.79987306,0.37629667,4.93843380,-3.23198601
9.20878368,8.54436192,0.60073084,0.81843457,0.38441511,4.90642190,-3.21941190
9.25753881,8.57734412,0.63663679,0.83738244,0.39286338,4.87442090,-3.16478614
9.30624588,8.60960107,0.67313155,0.85672961,0.40157531,4.84314320,-3.06214152
9.35490332,8.64110630,0.71021210,0.87648576,0.41048087,4.81286090,-2.94630165
9.40350995,8.67183295,0.74787478,0.89665717,0.41950737,4.78360080,-2.82015389
9.45206499,8.70175390,0.78611519,0.91724670,0.42858075,4.75557960,-2.69429387
9.50056808,8.73084192,0.82492804,0.93825374,0.43762694,4.72861210,-2.57343140
9.54901928,8.75906979,0.86430704,0.95967430,0.44657322,4.70281460,-2.45663128
9.59741906,8.78641048,0.90424481,0.98150115,0.45534965,4.67801960,-2.34749502
9.64576830,8.81283724,0.94473278,1.00372396,0.46389057,4.65426460,-2.24158735
9.69406827,8.83832378,0.98576109,1.02632965,0.47213603,4.63147140,-2.14156535
9.74232056,8.86284439,1.02731857,1.04930260,0.48003330,4.60961940,-2.04330119
9.79052709,8.88637402,1.06939262,1.07262511,0.48753835,4.58871420,-1.94620804
9.83869000,8.90888844,1.11196922,1.09627782,0.49461723,4.56874630,-1.84811039
9.88681162,8.93036429,1.15503287,1.12024018,0.50124745,4.54976600,-1.75026549
9.93489438,8.95077915,1.19856659,1.14449100,0.50741913,4.53173710,-1.65377702
9.98294070,8.97011163,1.24255186,1.16900908,0.51313606,4.51468540,-1.55339289
10.03095293,8.98834133,1.28696867,1.19377375,0.51841647,4.49868570,-1.44920507
10.07893322,9.00544891,1.33179544,1.21876558,0.52329358,4.48376240,-1.34004564
10.12688344,9.02141602,1.37700909,1.24396702,0.52781583,4.47001530,-1.23527158
10.17480501,9.03622530,1.42258499,1.26936303,0.53204669,4.45726860,-1.13847683
10.22269885,9.04986027,1.46849694,1.29494171,0.53606423,4.44554210,-1.08875138
10.27056523,9.06230530,1.51471720,1.32069494,0.53996020,4.43381610,-1.11095997
10.31840368,9.07354545,1.56121640,1.34661888,0.54383887,4.42156180,-1.19188179
10.36621288,9.08356640,1.60796359,1.37271450,0.54781546,4.40803320,-1.30651130
10.41399054,9.09235428,1.65492611,1.39898793,0.55201437,4.39323050,-1.50681668
10.46173339,9.09989559,1.70206959,1.42545082,0.55656714,4.37527100,-1.77096610
10.50943702,9.10617699,1.74935786,1.45212052,0.56161040,4.35459690,-2.07594552
10.55709590,9.11118525,1.79675286,1.47902021,0.56728359,4.32980930,-2.45813394
10.60470331,9.11490709,1.84421457,1.50617888,0.57372684,4.30051200,-2.86250877
10.65225133,9.11732910,1.89170086,1.53363124,0.58107885,4.26647190,-3.33461090
10.69973083,9.11843765,1.93916743,1.56141747,0.58947493,4.22623990,-3.85325019
10.74713154,9.11821887,1.98656763,1.58958295,0.59904519,4.17996540,-4.40263324
10.79444204,9.11665863,2.03385240,1.61817784,0.60991289,4.12648340,-5.00671982
10.84164987,9.11374259,2.08097007,1.64725658,0.62219301,4.06528500,-5.59645352
10.88874160,9.10945626,2.12786633,1.67687737,0.63599081,3.99666640,-6.08279997
10.93570300,9.10378515,2.17448405,1.70710150,0.65140058,3.92213910,-6.36911738
10.98251915,9.09671492,2.22076324,1.73799277,0.66850420,3.84438210,-6.19158886
11.02917463,9.08823164,2.26664099,1.76961665,0.68736952,3.77159790,-5.68561815
11.07565376,9.07832198,2.31205143,1.80203958,0.70804839,3.70398330,-5.17140822
11.12194081,9.06697362,2.35692576,1.83532810,0.73057405,3.64208010,-4.63807455
11.16802031,9.05417550,2.40119232,1.86954790,0.75495782,3.58635740,-4.17249005
11.21387735,9.03991826,2.44477672,1.90476281,0.78118471,3.53511800,-3.80735634
11.25949795,9.02419457,2.48760199,1.94103367,0.80920795,3.48783510,-3.47387362
11.30486939,9.00699958,2.52958889,1.97841701,0.83894217,3.44449020,-3.23636758
11.34998068,8.98833131,2.57065621,2.01696353,0.87025527,3.40281950,-3.06415873
11.39482299,8.96819103,2.61072118,2.05671644,0.90295913,3.36348910,-2.94243598
11.43939006,8.94658366,2.64969995,2.09770948,0.93679951,3.32460270,-2.90103035
11.48367869,8.92351806,2.68750817,2.13996474,0.97144572,3.28595410,-2.87754882
11.52768920,8.89900739,2.72406158,2.18349023,1.00648123,3.24727810,-2.87640847
11.57142584,8.87306931,2.75927677,2.22827730,1.04139645,3.20822850,-2.92856907
11.61489717,8.84572617,2.79307187,2.27429793,1.07558551,3.16767200,-2.98407891
11.65811638,8.81700514,2.82536743,2.32150214,1.10834908,3.12656240,-3.07910287
11.70110150,8.78693823,2.85608715,2.36981559,1.13890517,3.08277620,-3.22362250
11.74387550,8.75556226,2.88515886,2.41913770,1.16640966,3.03688510,-3.26433513
11.78646624,8.72291875,2.91251525,2.46934051,1.18998736,2.99101800,-3.15290604
11.82890624,8.68905370,2.93809477,2.52026855,1.20877331,2.94725210,-2.93897421
11.87123232,8.65401735,2.96184243,2.57174000,1.22196203,2.90649000,-2.69248357
11.91348502,8.61786380,2.98371047,2.62354923,1.22886108,2.86890090,-2.53900290
11.95570785,8.58065060,3.00365904,2.67547080,1.22894313,2.83172840,-2.45273053
11.99794641,8.54243833,3.02165677,2.72726489,1.22189044,2.79574380,-2.29984153
12.04024737,8.50329002,3.03768116,2.77868369,1.20762555,2.76218430,-2.05684427
12.08265735,8.46327068,3.05171891,2.82947864,1.18632356,2.73266430,-1.71432914
12.12522185,8.42244664,3.06376609,2.87940779,1.15840379,2.70887580,-1.23940297
12.16798411,8.38088504,3.07382812,2.92824287,1.12450184,2.69362440,-0.56358278
12.21098410,8.33865323,3.08191967,2.97577556,1.08542558,2.69093190,-0.16804928
12.25425763,8.29581818,3.08806437,3.02182260,1.04210099,2.68823660,-0.03481183
12.29783560,8.25244599,3.09229437,3.06622941,0.99551435,2.68980720,0.45500750
12.34174350,8.20860132,3.09464979,3.10887223,0.94665719,2.70303570,1.31142579
12.38600098,8.16434699,3.09517804,-3.13352656,0.89647867,2.73258220,2.36091453
12.43062184,8.11974351,3.09393304,-3.09465790,0.84584871,2.77982540,3.67503897
12.47561396,8.07484876,3.09097437,-3.05773961,0.79553271,2.85105410,5.04218976
12.52097966,8.02971770,3.08636636,-3.02277776,0.74617753,2.93962640,5.62689083
12.56671599,7.98440209,3.08017711,-2.98975508,0.69830698,3.02543720,5.57048121
12.61281531,7.93895031,3.07247756,-2.95863441,0.65232482,3.10871560,5.51618668
12.65926585,7.89340727,3.06334057,-2.92936216,0.60852271,3.18966010,5.46436251
12.70605239,7.84781431,3.05284000,-2.90187189,0.56709130,3.26844460,5.41526467
12.75315694,7.80220914,3.04104986,-2.87608766,0.52813250,3.34522190,5.36905340
12.80055942,7.75662589,3.02804360,-2.85192716,0.49167196,3.42012760,5.32581157
12.84823831,7.71109513,3.01389346,-2.82930468,0.45767083,3.49328230,5.28554630
12.89617129,7.66564392,2.99866988,-2.80813377,0.42603635,3.56479410,5.24821510
12.94433574,7.62029591,2.98244114,-2.78832961,0.39663136,3.63476030,5.21371886
12.99270928,7.57507141,2.96527301,-2.76981124,0.36928257,3.70326870,5.18192523
13.04127016,7.52998750,2.94722863,-2.75250333,0.34378797,3.77039910,5.15267317
13.08999753,7.48505813,2.92836840,-2.73633782,0.31992344,3.83622400,5.12578775
13.13887175,7.44029418,2.90875008,-2.72125526,0.29744896,3.90080990,5.10108089
13.18787449,7.39570359,2.88842895,-2.70720575,0.27611447,3.96421750,5.07835514
13.23698887,7.35129141,2.86745802,-2.69414976,0.25566557,4.02650270,5.05743432
13.28619942,7.30705987,2.84588837,-2.68205844,0.23584915,4.08771720,5.03813537
13.33549210,7.26300848,2.82376955,-2.67091381,0.21641889,4.14790850,5.02028914
13.38485414,7.21913406,2.80114994,-2.66070850,0.19714062,4.20712080,5.00375348
13.43427400,7.17543083,2.77807721,-2.65144527,0.17779733,4.26539510,4.98839837
13.48374116,7.13189050,2.75459874,-2.64313621,0.15819385,4.32276960,4.97411034
13.53324594,7.08850232,2.73076203,-2.63580170,0.13816083,4.37927980,3.66959650
13.58277938,7.04525321,2.70661506,-2.62946917,0.11755802,4.40575820,-2.69499039
13.63233302,7.00212789,2.68220665,-2.62417162,0.09627677,4.31866850,-5.47078585
13.68189879,6.95910900,2.65758673,-2.61994610,0.07424148,4.28019610,-2.02719902
13.73146884,6.91617729,2.63280652,-2.61683207,0.05141029,4.27171550,-0.54941245
13.78103549,6.87331182,2.60791870,-2.61486966,0.02777479,4.26744550,-0.36785218
13.83059109,6.83049018,2.58297746,-2.61409811,0.00335902,4.26317120,0.51066362
13.88012809,6.78768877,2.55803846,-2.61455411,-0.02178222,4.27931530,3.16718843
13.92963898,6.74488306,2.53315876,-2.61627034,-0.04756559,4.33647810,4.97087554
13.97911638,6.70204790,2.50839667,-2.61927408,-0.07388180,4.39278490,4.96462302
14.02855308,6.65915784,2.48381150,-2.62358606,-0.10059861,4.44826850,4.95908578
14.07794220,6.61618750,2.45946329,-2.62921940,-0.12756401,4.50295940,4.95422860
14.12727732,6.57311185,2.43541247,-2.63617876,-0.15460960,4.55688650,4.49656974
14.17655255,6.52990662,2.41171950,-2.64445979,-0.18155417,4.60026450,3.31075492
14.22576278,6.48654858,2.38844449,-2.65404864,-0.20820746,4.62776530,2.10020379
14.27490373,6.44301586,2.36564676,-2.66492184,-0.23437404,4.64489890,1.31957406
14.32397215,6.39928831,2.34338445,-2.67704629,-0.25985735,4.65566570,1.03523901
14.37296584,6.35534767,2.32171413,-2.69037948,-0.28446386,4.66670410,0.96866183
14.42188381,6.31117790,2.30069036,-2.70486999,-0.30800729,4.67598910,0.74159744
14.47072626,6.26676529,2.28036538,-2.72045809,-0.33031275,4.68220860,0.49761681
14.51949459,6.22209869,2.26078875,-2.73707659,-0.35122076,4.68636300,0.33265841
14.56819141,6.17716955,2.24200704,-2.75465178,-0.37059086,4.68912710,0.20689798
14.61682042,6.13197203,2.22406363,-2.77310453,-0.38830479,4.69065730,0.09766435
14.66538637,6.08650303,2.20699845,-2.79235151,-0.40426894,4.69115080,0.01249209
14.71389488,6.04076209,2.19084782,-2.81230639,-0.41841590,4.69091580,-0.04102847
14.76235235,5.99475142,2.17564439,-2.83288107,-0.43070521,4.69030270,-0.06973173
14.81076577,5.94847572,2.16141701,-2.85398696,-0.44112297,4.68947560,-0.07177852
14.85914256,5.90194208,2.14819073,-2.87553607,-0.44968061,4.68882120,-0.05353200
14.90749045,5.85515979,2.13598681,-2.89744204,-0.45641266,4.68837130,-0.01061585
14.95581727,5.80814016,2.12482276,-2.91962110,-0.46137387,4.68860230,0.04872459
15.00413084,5.76089630,2.11471243,-2.94199275,-0.46463577,4.68937560,0.12910375
15.05243884,5.71344288,2.10566611,-2.96448036,-0.46628288,4.69126240,0.22308996
15.10074870,5.66579591,2.09769063,-2.98701159,-0.46640874,4.69397020,0.33266786
15.14906750,5.61797248,2.09078951,-3.00951859,-0.46511216,4.69811060,0.45835323
15.19740190,5.56999053,2.08496313,-3.03193811,-0.46249361,4.70339980,0.58887707
15.24575811,5.52186859,2.08020884,-3.05421140,-0.45865204,4.71021650,0.73188530
15.29414186,5.47362558,2.07652114,-3.07628404,-0.45368231,4.71843150,0.87629532
15.34255836,5.42528053,2.07389183,-3.09810566,-0.44767303,4.72819400,1.02993343
15.39101229,5.37685242,2.07231012,-3.11962958,-0.44070518,4.73953260,1.18238131
