s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
23.77109820,6.49640288,2.95000000,3.14159265,0.00000000,0.0,0.0
23.87181762,6.39568345,2.95000000,3.14159265,0.00000000,0.0,0.0
23.97253704,6.29496403,2.95000000,3.14159265,0.00000000,0.0,0.0
24.07325647,6.19424460,2.95000000,3.14159265,0.00000000,0.0,0.0
24.17397589,6.09352518,2.95000000,3.14159265,0.00000000,0.0,0.0
24.27469532,5.99280576,2.95000000,3.14159265,0.00000000,0.0,0.0
24.37541474,5.89208633,2.95000000,3.14159265,0.00000000,0.0,0.0
24.47613417,5.79136691,2.95000000,3.14159265,0.00000000,0.0,0.0
24.57685359,5.69064748,2.95000000,3.14159265,0.00000000,0.0,0.0
24.67757302,5.58992806,2.95000000,3.14159265,0.00000000,0.0,0.0
24.77829244,5.48920863,2.95000000,3.14159265,0.00000000,0.0,0.0
24.87901186,5.38848921,2.95000000,3.14159265,0.00000000,0.0,0.0
24.97973129,5.28776978,2.95000000,3.14159265,0.00000000,0.0,0.0
25.08045071,5.18705036,2.95000000,3.14159265,0.00000000,0.0,0.0
25.18117014,5.08633094,2.95000000,3.14159265,0.00000000,0.0,0.0
25.28188956,4.98561151,2.95000000,3.14159265,0.00000000,0.0,0.0
25.38260899,4.88489209,2.95000000,3.14159265,0.00000000,0.0,0.0
25.48332841,4.78417266,2.95000000,3.14159265,0.00000000,0.0,0.0
25.58404784,4.68345324,2.95000000,3.14159265,0.00000000,0.0,0.0
25.68476726,4.58273381,2.95000000,3.14159265,0.00000000,0.0,0.0
25.78548668,4.48201439,2.95000000,3.14159265,0.00000000,0.0,0.0
25.88620611,4.38129496,2.95000000,3.14159265,0.00000000,0.0,0.0
25.98692553,4.28057554,2.95000000,3.14159265,0.00000000,0.0,0.0
26.08764496,4.17985612,2.95000000,3.14159265,0.00000000,0.0,0.0
26.18836438,4.07913669,2.95000000,3.14159265,0.00000000,0.0,0.0
26.28908381,3.97841727,2.95000000,3.14159265,0.00000000,0.0,0.0
26.38980323,3.87769784,2.95000000,3.14159265,0.00000000,0.0,0.0
26.49052266,3.77697842,2.95000000,3.14159265,0.00000000,0.0,0.0
26.59124208,3.67625899,2.95000000,3.14159265,0.00000000,0.0,0.0
26.69196150,3.57553957,2.95000000,3.14159265,0.00000000,0.0,0.0
26.79268093,3.47482014,2.95000000,3.14159265,0.00000000,0.0,0.0
26.89340035,3.37410072,2.95000000,3.14159265,0.00000000,0.0,0.0
26.99411978,3.27338129,2.95000000,3.14159265,0.00000000,0.0,0.0
27.09483920,3.17266187,2.95000000,3.14159265,0.00000000,0.0,0.0
27.19555863,3.07194245,2.95000000,3.14159265,0.00000000,0.0,0.0
27.29627805,2.97122302,2.95000000,3.14159265,0.00000000,0.0,0.0
27.39699748,2.87050360,2.95000000,3.14159265,0.00000000,0.0,0.0
27.49771690,2.76978417,2.95000000,3.14159265,0.00000000,0.0,0.0
27.59843632,2.66906475,2.95000000,3.14159265,0.00000000,0.0,0.0
27.69915575,2.56834532,2.95000000,3.14159265,0.00000000,0.0,0.0
27.79987517,2.46762590,2.95000000,3.14159265,0.00000000,0.0,0.0
27.90059460,2.36690647,2.95000000,3.14159265,0.00000000,0.0,0.0
28.00131402,2.26618705,2.95000000,3.14159265,0.00000000,0.0,0.0
28.10203345,2.16546763,2.95000000,3.14159265,0.00000000,0.0,0.0
28.20275287,2.06474820,2.95000000,3.14159265,0.00000000,0.0,0.0
28.30347230,1.96402878,2.95000000,3.14159265,0.00000000,0.0,0.0
28.40419172,1.86330935,2.95000000,3.14159265,0.00000000,0.0,0.0
28.50491115,1.76258993,2.95000000,3.14159265,0.00000000,0.0,0.0
28.60563057,1.66187050,2.95000000,3.14159265,0.00000000,0.0,0.0
28.70634999,1.56115108,2.95000000,3.14159265,0.00000000,0.0,0.0
28.80706942,1.46043165,2.95000000,3.14159265,0.00000000,0.0,0.0
28.90778884,1.35971223,2.95000000,3.14159265,0.00000000,0.0,0.0
29.00850827,1.25899281,2.95000000,3.14159265,0.00000000,0.0,0.0
29.10922769,1.15827338,2.95000000,3.14159265,0.00000000,0.0,0.0
29.20994712,1.05755396,2.95000000,3.14159265,0.00000000,0.0,0.0
29.31066654,0.95683453,2.95000000,3.14159265,0.00000000,0.0,0.0
29.41138597,0.85611511,2.95000000,3.14159265,0.00000000,0.0,0.0
29.51210539,0.75539568,2.95000000,3.14159265,0.00000000,0.0,0.0
29.61282481,0.65467626,2.95000000,3.14159265,0.00000000,0.0,0.0
29.71354424,0.55395683,2.95000000,3.14159265,0.00000000,0.0,0.0
29.81426366,0.45323741,2.95000000,3.14159265,0.00000000,0.0,0.0
29.91498309,0.35251799,2.95000000,3.14159265,0.00000000,0.0,0.0
30.01570251,0.25179856,2.95000000,3.14159265,0.00000000,0.0,0.0
30.11642194,0.15107914,2.95000000,3.14159265,0.00000000,0.0,0.0
30.21714136,0.05035971,2.95000000,3.14159265,0.00000000,0.0,0.0
30.31786079,-0.05035971,2.95000000,3.14159265,0.00000000,0.0,0.0
30.41858021,-0.15107914,2.95000000,3.14159265,0.00000000,0.0,0.0
30.51929963,-0.25179856,2.95000000,3.14159265,0.00000000,0.0,0.0
30.62001906,-0.35251799,2.95000000,3.14159265,0.00000000,0.0,0.0
30.72073848,-0.45323741,2.95000000,3.14159265,0.00000000,0.0,0.0
30.82145791,-0.55395683,2.95000000,3.14159265,0.00000000,0.0,0.0
30.92217733,-0.65467626,2.95000000,3.14159265,0.00000000,0.0,0.0
31.02289676,-0.75539568,2.95000000,3.14159265,0.00000000,0.0,0.0
31.12361618,-0.85611511,2.95000000,3.14159265,0.00000000,0.0,0.0
31.22433561,-0.95683453,2.95000000,3.14159265,0.00000000,0.0,0.0
31.32505503,-1.05755396,2.95000000,3.14159265,0.00000000,0.0,0.0
31.42577445,-1.15827338,2.95000000,3.14159265,0.00000000,0.0,0.0
31.52649388,-1.25899281,2.95000000,3.14159265,0.00000000,0.0,0.0
31.62721330,-1.35971223,2.95000000,3.14159265,0.00000000,0.0,0.0
31.72793273,-1.46043165,2.95000000,3.14159265,0.00000000,0.0,0.0
31.82865215,-1.56115108,2.95000000,3.14159265,0.00000000,0.0,0.0
31.92937158,-1.66187050,2.95000000,3.14159265,0.00000000,0.0,0.0
32.03009100,-1.76258993,2.95000000,3.14159265,0.00000000,0.0,0.0
32.13081043,-1.86330935,2.95000000,3.14159265,0.00000000,0.0,0.0
32.23152985,-1.96402878,2.95000000,3.14159265,0.00000000,0.0,0.0
32.33224927,-2.06474820,2.95000000,3.14159265,0.00000000,0.0,0.0
32.43296870,-2.16546763,2.95000000,3.14159265,0.00000000,0.0,0.0
32.53368812,-2.26618705,2.95000000,3.14159265,0.00000000,0.0,0.0
32.63440755,-2.36690647,2.95000000,3.14159265,0.00000000,0.0,0.0
32.73512697,-2.46762590,2.95000000,3.14159265,0.00000000,0.0,0.0
32.83584640,-2.56834532,2.95000000,3.14159265,0.00000000,0.0,0.0
32.93656582,-2.66906475,2.95000000,3.14159265,0.00000000,0.0,0.0
33.03728525,-2.76978417,2.95000000,3.14159265,0.00000000,0.0,0.0
33.13800467,-2.87050360,2.95000000,3.14159265,0.00000000,0.0,0.0
33.23872409,-2.97122302,2.95000000,3.14159265,0.00000000,0.0,0.0
33.33944352,-3.07194245,2.95000000,3.14159265,0.00000000,0.0,0.0
33.44016294,-3.17266187,2.95000000,3.14159265,0.00000000,0.0,0.0
33.54088237,-3.27338129,2.95000000,3.14159265,0.00000000,0.0,0.0
33.64160179,-3.37410072,2.95000000,3.14159265,0.00000000,0.0,0.0
33.74232122,-3.47482014,2.95000000,3.14159265,0.00000000,0.0,0.0
33.84304064,-3.57553957,2.95000000,3.14159265,0.00000000,0.0,0.0
33.94376007,-3.67625899,2.95000000,3.14159265,0.00000000,0.0,0.0
34.04447949,-3.77697842,2.95000000,3.14159265,0.00000000,0.0,0.0
34.14519891,-3.87769784,2.95000000,3.14159265,0.00000000,0.0,0.0
34.24591834,-3.97841727,2.95000000,3.14159265,0.00000000,0.0,0.0
34.34663776,-4.07913669,2.95000000,3.14159265,0.00000000,0.0,0.0
34.44735719,-4.17985612,2.95000000,3.14159265,0.00000000,0.0,0.0
34.54807661,-4.28057554,2.95000000,3.14159265,0.00000000,0.0,0.0
34.64879604,-4.38129496,2.95000000,3.14159265,0.00000000,0.0,0.0
34.74951546,-4.48201439,2.95000000,3.14159265,0.00000000,0.0,0.0
34.85023489,-4.58273381,2.95000000,3.14159265,0.00000000,0.0,0.0
34.95095431,-4.68345324,2.95000000,3.14159265,0.00000000,0.0,0.0
35.05167373,-4.78417266,2.95000000,3.14159265,0.00000000,0.0,0.0
35.15239316,-4.88489209,2.95000000,3.14159265,0.00000000,0.0,0.0
35.25311258,-4.98561151,2.95000000,3.14159265,0.00000000,0.0,0.0
35.35383201,-5.08633094,2.95000000,3.14159265,0.00000000,0.0,0.0
35.45455143,-5.18705036,2.95000000,3.14159265,0.00000000,0.0,0.0
35.55527086,-5.28776978,2.95000000,3.14159265,0.00000000,0.0,0.0
35.65599028,-5.38848921,2.95000000,3.14159265,0.00000000,0.0,0.0
35.75670971,-5.48920863,2.95000000,3.14159265,0.00000000,0.0,0.0
35.85742913,-5.58992806,2.95000000,3.14159265,0.00000000,0.0,0.0
35.95814856,-5.69064748,2.95000000,3.14159265,0.00000000,0.0,0.0
36.05886798,-5.79136691,2.95000000,3.14159265,0.00000000,0.0,0.0
36.15958740,-5.89208633,2.95000000,3.14159265,0.00000000,0.0,0.0
36.26030683,-5.99280576,2.95000000,3.14159265,0.00000000,0.0,0.0
36.36102625,-6.09352518,2.95000000,3.14159265,0.00000000,0.0,0.0
36.46174568,-6.19424460,2.95000000,3.14159265,0.00000000,0.0,0.0
36.56246510,-6.29496403,2.95000000,3.14159265,0.00000000,0.0,0.0
36.66318453,-6.39568345,2.95000000,3.14159265,0.00000000,0.0,0.0
36.76390395,-6.49640288,2.95000000,3.14159265,0.00000000,0.0,0.0
36.86462338,-6.59712230,2.95000000,3.14159265,0.00000000,0.0,0.0
36.96534280,-6.69784173,2.95000000,3.14159265,0.00000000,0.0,0.0
37.06606222,-6.79856115,2.95000000,3.14159265,0.00000000,0.0,0.0
37.16678165,-6.89928058,2.95000000,3.14159265,0.00000000,0.0,0.0
37.26750107,-7.00000000,2.95000000,-3.13709157,0.13501982,0.0,0.0
37.33417374,-7.06666841,2.94924657,-3.11899127,0.33898305,0.0,0.0
37.40084641,-7.13330277,2.94698666,-3.09638988,0.33898305,0.0,0.0
37.46751908,-7.19986904,2.94322143,-3.07378850,0.33898305,0.0,0.0
37.53419175,-7.26633321,2.93795279,-3.05118711,0.33898305,0.0,0.0
37.60086442,-7.33266134,2.93118345,-3.02858572,0.33898305,0.0,0.0
37.66753709,-7.39881955,2.92291686,-3.00598434,0.33898305,0.0,0.0
37.73420976,-7.46477404,2.91315724,-2.98338295,0.33898305,0.0,0.0
37.80088243,-7.53049112,2.90190957,-2.96078157,0.33898305,0.0,0.0
37.86755510,-7.59593723,2.88917961,-2.93818018,0.33898305,0.0,0.0
37.93422777,-7.66107893,2.87497385,-2.91557879,0.33898305,0.0,0.0
38.00090044,-7.72588295,2.85929955,-2.89297741,0.33898305,0.0,0.0
38.06757311,-7.79031619,2.84216472,-2.87037602,0.33898305,0.0,0.0
38.13424578,-7.85434574,2.82357811,-2.84777464,0.33898305,0.0,0.0
38.20091845,-7.91793888,2.80354922,-2.82517325,0.33898305,0.0,0.0
38.26759112,-7.98106314,2.78208826,-2.80257186,0.33898305,0.0,0.0
38.33426379,-8.04368628,2.75920622,-2.77997048,0.33898305,0.0,0.0
38.40093646,-8.10577630,2.73491477,-2.75736909,0.33898305,0.0,0.0
38.46760913,-8.16730148,2.70922632,-2.73476771,0.33898305,0.0,0.0
38.53428180,-8.22823041,2.68215400,-2.71216632,0.33898305,0.0,0.0
38.60095446,-8.28853195,2.65371163,-2.68956493,0.33898305,0.0,0.0
38.66762713,-8.34817532,2.62391374,-2.66696355,0.33898305,0.0,0.0
38.73429980,-8.40713003,2.59277555,-2.64436216,0.33898305,0.0,0.0
38.80097247,-8.46536598,2.56031298,-2.62176078,0.33898305,0.0,0.0
38.86764514,-8.52285342,2.52654259,-2.59915939,0.33898305,0.0,0.0
38.93431781,-8.57956299,2.49148164,-2.57655800,0.33898305,0.0,0.0
39.00099048,-8.63546571,2.45514804,-2.55395662,0.33898305,0.0,0.0
39.06766315,-8.69053304,2.41756035,-2.53135523,0.33898305,0.0,0.0
39.13433582,-8.74473684,2.37873777,-2.50875385,0.33898305,0.0,0.0
39.20100849,-8.79804942,2.33870012,-2.48615246,0.33898305,0.0,0.0
39.26768116,-8.85044357,2.29746787,-2.46355107,0.33898305,0.0,0.0
39.33435383,-8.90189250,2.25506207,-2.44094969,0.33898305,0.0,0.0
39.40102650,-8.95236994,2.21150438,-2.41834830,0.33898305,0.0,0.0
39.46769917,-9.00185012,2.16681705,-2.39574692,0.33898305,0.0,0.0
39.53437184,-9.05030774,2.12102291,-2.37314553,0.33898305,0.0,0.0
39.60104451,-9.09771807,2.07414534,-2.35054414,0.33898305,0.0,0.0
39.66771718,-9.14405688,2.02620831,-2.32794276,0.33898305,0.0,0.0
39.73438985,-9.18930050,1.97723628,-2.30534137,0.33898305,0.0,0.0
39.80106252,-9.23342583,1.92725428,-2.28273999,0.33898305,0.0,0.0
39.86773519,-9.27641032,1.87628784,-2.26013860,0.33898305,0.0,0.0
39.93440786,-9.31823202,1.82436298,-2.23753721,0.33898305,0.0,0.0
40.00108053,-9.35886957,1.77150624,-2.21493583,0.33898305,0.0,0.0
40.06775320,-9.39830220,1.71774462,-2.19233444,0.33898305,0.0,0.0
40.13442587,-9.43650977,1.66310557,-2.16973306,0.33898305,0.0,0.0
40.20109854,-9.47347278,1.60761700,-2.14713167,0.33898305,0.0,0.0
40.26777120,-9.50917233,1.55130726,-2.12453028,0.33898305,0.0,0.0
40.33444387,-9.54359020,1.49420511,-2.10192890,0.33898305,0.0,0.0
40.40111654,-9.57670879,1.43633972,-2.07932751,0.33898305,0.0,0.0
40.46778921,-9.60851121,1.37774065,-2.05672613,0.33898305,0.0,0.0
40.53446188,-9.63898119,1.31843782,-2.03412474,0.33898305,0.0,0.0
40.60113455,-9.66810318,1.25846154,-2.01152335,0.33898305,0.0,0.0
40.66780722,-9.69586229,1.19784243,-1.98892197,0.33898305,0.0,0.0
40.73447989,-9.72224436,1.13661146,-1.96632058,0.33898305,0.0,0.0
40.80115256,-9.74723591,1.07479991,-1.94371920,0.33898305,0.0,0.0
40.86782523,-9.77082416,1.01243936,-1.92111781,0.33898305,0.0,0.0
40.93449790,-9.79299708,0.94956164,-1.89851642,0.33898305,0.0,0.0
41.00117057,-9.81374333,0.88619890,-1.87591504,0.33898305,0.0,0.0
41.06784324,-9.83305232,0.82238347,-1.85331365,0.33898305,0.0,0.0
41.13451591,-9.85091418,0.75814798,-1.83071227,0.33898305,0.0,0.0
41.20118858,-9.86731979,0.69352522,-1.80811088,0.33898305,0.0,0.0
41.26786125,-9.88226077,0.62854821,-1.78550949,0.33898305,0.0,0.0
41.33453392,-9.89572949,0.56325014,-1.76290811,0.33898305,0.0,0.0
41.40120659,-9.90771907,0.49766436,-1.74030672,0.33898305,0.0,0.0
41.46787926,-9.91822338,0.43182437,-1.71770534,0.33898305,0.0,0.0
41.53455193,-9.92723707,0.36576380,-1.69510395,0.33898305,0.0,0.0
41.60122460,-9.93475551,0.29951640,-1.67250256,0.33898305,0.0,0.0
41.66789727,-9.94077489,0.23311601,-1.64990118,0.33898305,0.0,0.0
41.73456994,-9.94529211,0.16659654,-1.62729979,0.33898305,0.0,0.0
41.80124261,-9.94830487,0.09999198,-1.60469841,0.33898305,0.0,0.0
41.86791527,-9.94981164,0.03333633,-1.58209702,0.33898305,0.0,0.0
41.93458794,-9.94981164,-0.03333633,-1.55949563,0.33898305,0.0,0.0
42.00126061,-9.94830487,-0.09999198,-1.53689425,0.33898305,0.0,0.0
42.06793328,-9.94529211,-0.16659654,-1.51429286,0.33898305,0.0,0.0
42.13460595,-9.94077489,-0.23311601,-1.49169148,0.33898305,0.0,0.0
42.20127862,-9.93475551,-0.29951640,-1.46909009,0.33898305,0.0,0.0
42.26795129,-9.92723707,-0.36576380,-1.44648870,0.33898305,0.0,0.0
42.33462396,-9.91822338,-0.43182437,-1.42388732,0.33898305,0.0,0.0
42.40129663,-9.90771907,-0.49766436,-1.40128593,0.33898305,0.0,0.0
42.46796930,-9.89572949,-0.56325014,-1.37868455,0.33898305,0.0,0.0
42.53464197,-9.88226077,-0.62854821,-1.35608316,0.33898305,0.0,0.0
42.60131464,-9.86731979,-0.69352522,-1.33348177,0.33898305,0.0,0.0
42.66798731,-9.85091418,-0.75814798,-1.31088039,0.33898305,0.0,0.0
42.73465998,-9.83305232,-0.82238347,-1.28827900,0.33898305,0.0,0.0
42.80133265,-9.81374333,-0.88619890,-1.26567762,0.33898305,0.0,0.0
42.86800532,-9.79299708,-0.94956164,-1.24307623,0.33898305,0.0,0.0
42.93467799,-9.77082416,-1.01243936,-1.22047484,0.33898305,0.0,0.0
43.00135066,-9.74723591,-1.07479991,-1.19787346,0.33898305,0.0,0.0
43.06802333,-9.72224436,-1.13661146,-1.17527207,0.33898305,0.0,0.0
43.13469600,-9.69586229,-1.19784243,-1.15267069,0.33898305,0.0,0.0
43.20136867,-9.66810318,-1.25846154,-1.13006930,0.33898305,0.0,0.0
43.26804134,-9.63898119,-1.31843782,-1.10746791,0.33898305,0.0,0.0
43.33471401,-9.60851121,-1.37774065,-1.08486653,0.33898305,0.0,0.0
43.40138668,-9.57670879,-1.43633972,-1.06226514,0.33898305,0.0,0.0
43.46805935,-9.54359020,-1.49420511,-1.03966376,0.33898305,0.0,0.0
43.53473201,-9.50917233,-1.55130726,-1.01706237,0.33898305,0.0,0.0
